Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
KUTTUKARAN TRADING VENTURES,"2853+PHQ Kuttukaran Centre, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682025, India",Kerala,682025,1483,1262,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,0,654.9279378,0,0,0
LAWRENCE HANDICRAFTS,"Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,80,0,0,1000,0,0,0,0,220,Kochi,Ernakulam,9.957255233,76.25402237,0,1105.738665,575.9378138,125.4294449,0,0
LEETHA INDUSTRIES,"Industrial Estate, South Kalamassery, Kalamassery, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,727282,846077,1361733,1111449,1298902,493469,942586,1145643,462341,Kanayannur,Ernakulam,10.05754296,76.31917809,0,459952.9885,464700.0331,464906.995,465537.4281,466156.226
LULU INTERNATIONAL SHOPPING MALL,"34/1000, Old NH 47, Edappally Junction, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",Kerala,682024,70940,32147,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,0,0,0,232.1222531
M.S.TECH ENGINEERING INDUSTRIES,"Jaihind Nagar Rd, Meprathupady, Vengola, Kerala 683556, India",Kerala,683556,9080,1720,0,0,0,0,2351,0,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,0,278.0440682,173.5518804,0,322.8896172
M.V. JOSEPH & SONS,"Old Market Rd, Angamaly, Kerala 683572, India",Kerala,683572,545667,483971,177675,42055,13350,0,0,0,0,Paravur,Ernakulam,10.19338331,76.38335939,0,2132.784773,847.3468296,469.908938,0,0
M.V.J. FOODS (INDIA) P. LTD.,"HB-07, Panampilly Nagar Ave, Main Avenue, Panampilly Nagar, Ernakulam, Kochi, Kerala 682036, India",Kerala,682036,262085,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.959980296,76.29498357,0,0,0,0,0,1316.480404
MALAYA RUB-TECH INDUSTRIES,"38J8+87Q, Edayar, Kerala 683502, India",Kerala,683502,231200,575987,954640,0,403200,1046640,0,21050,1391046,Paravur,Ernakulam,10.08769256,76.30506273,0,1391383.84,1390611.742,1391922.092,1391440.897,1391627.686
MALAYALAM EXPORTS,"South Vellarappilly P O, Aluva, Thekkumbhagom, Kerala 683580, India",Kerala,683580,92456,161657,195178,396619,606407,522340,713840,435310,478272,Aluva,Ernakulam,10.13932176,76.40794164,0,479718.6544,482430.4543,484560.2908,472210.1914,482401.5581
MAMPILLY PLYWOOD INDUSTRIES,"Mudickal Perumbavoor, Ernakulam, Marampally, Kerala 683547, India",Kerala,683547,233080,828362,809549,1277658,3719765,4195315,9549247,13545083,11048802,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,11048996.74,11048345.23,11049100.43,11049037.96,11048825.96
MATHEWSONS FOOD SPECIALITIES(P)LTD.,"B-32 KINFRA Industries Park, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,478285,515889,607347,309455,508459,461226,472197,505783,663694,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,663337.2654,671058.4155,670576.0398,665890.7111,670735.4706
MAYITHARA HOME DECOR P.LTD.,"Mayithara, Cherthala, Kerala, India",Kerala,682002,1279644,1286486,1355916,1105605,962039,936035,1172740,699569,729533,Kochi,Ernakulam,9.957255233,76.25402237,0,720071.8675,728148.7939,731823.8059,730314.624,728841.0118
MEMADATHIL EXPORTERS ,"2M5F+H2J, pulinthanam east-cheempara-mavudy Rd, Pothanicad, Kerala 686671, India",Kerala,686671,29914,116263,77303,103596,141954,326226,177608,219445,289287,Kothamangalam,Ernakulam,10.0079791,76.69387781,0,289214.011,289983.7315,292859.348,289783.9769,290394.8102
METAL LAND INDUSTRIES,"2C5X+758, Engineering College Road, Kadayirippu, Kerala 682311, India",Kerala,682311,38599,45326,63251,33566,37190,30860,24962,9200,6384,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,5978.159769,3853.992044,8113.612907,7312.687949,8057.755941
METRO PACKAGING,"KINFRA Rd, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,513,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,243.4186458,150.754381,15.25966536,22.79591355,0
MEZHUKATTIL MILLS,"Oil Mill Road, Behind S&S Supermarket, SH 16 Erumathala P O, Chunangamveli Aluva, Aramanakkunnu, Edathala, Kochi, Kerala 683112, India",Kerala,683112,48258,706718,331919,677943,976934,802426,739899,852507,975018,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,975415.4534,974150.7229,974794.8753,976352.3737,978731.9692
MOBIL AB GLUE WORLD,"ENKE Chambers, Gopala Prabhu Rd, Near MG Road, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,116,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,118.9692144,57.74227728,0,0,183.0735042
MONARCH AGENCIES,"Tristen tower, Market Rd, Kombara, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,12894,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,265.7629786,0,506.9063289,547.1320372,0
MRT ORGANIC GREEN PRUDCTS,"Azizi Junction, MRT House, Social Welfare Technical School Rd, Aluva, Kerala 683101, India",Kerala,683101,29843,20749,12360,1971,3854,3238,1740,2278,3147,Aluva,Ernakulam,10.09568078,76.36233782,0,5462.682186,3968.796819,3818.34186,2937.545606,4907.584901
NAMBIYATTUKUDY AGRO INDUSTRIES,"Koovappady, Koodalapad, Perumbavoor, Koovappady, Kerala 683544, India",Kerala,683544,605800,484526,537040,432000,69000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,54.89525793,0,1588.82417,0,838.0551114
NAMBIYATTUKUDY MODERN RICE MILL,"Pavizham Building, Koovappady, Kerala 683544, India",Kerala,683544,121090,70750,159220,113200,21000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,874.9904648,765.8408984,346.5940274,740.8104682,2542.868965
NAVAB P.A.,"40/4607C, Basin Rd, Market, Kochi, Kerala 682035, India",Kerala,682035,109690,13263,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,1083.103949,1656.427522,14.72639804,697.0352264,0
NAVEEN EXIM TRADE ASSOCIATES,"NAVEEN EXIM TRADE ASSOCIATES, 18/1082-D, Manayil, E.S.I ROAD, E.S.I. Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,6072,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,14.84161327,0,22.05903004,23.41847124,29.67179883
NEDSPICE PROCESSING INDIA PVT LTD,"12/597, Jawahar Rd, Koovapadam, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,2587186,1958329,2733357,2667153,2908113,3173146,3056842,3055216,3052674,Kochi,Ernakulam,9.957255233,76.25402237,0,3050203.035,3054160.41,3057395.201,3054512.164,3054741.196
NEW CASTLE GALLERY,"CC 6/704, Bazaar Rd, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,240,290,1570,95,350,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,0,327.5848739,0,0
NILAMEL EXPORTS,"Nilamel, Kerala, India",Kerala,682024,486571,371211,422895,386440,437290,453558,627190,387335,453293,Ernakulam,Ernakulam,10.01888763,76.3025345,0,453761.556,448214.4008,450720.4102,447321.0096,446956.5927
ORIENTAL ANTIQURITE TAPISH,"X745+PW4, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,50,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,118.9692144,224.219319,0,0,35.82498561
OVERSEAS TIMBERS,"29Q4+XG6, Kangarappady, Kochi, Kerala 682021, India",Kerala,682021,27941,79517,21251,89745,84330,121844,166318,58108,60060,Ernakulam,Ernakulam,10.02923377,76.33530454,0,59210.45231,62325.84015,64404.28431,63442.08536,61075.69331
PARACKAL AGRO MILLS,"4CXG+Q99, Kanjoor, Kerala 683575, India",Kerala,683575,147140,49000,50000,97000,0,49000,0,72000,122200,Aluva,Ernakulam,10.13899475,76.43064242,0,119146.2859,123610.1408,120479.358,123515.7377,122876.9151
PARAVOOR ENGINEERS,"N.H 17, Peruvaram Rd, near KALLARAKKAL TEMPLE, North Paravur, Kerala 683513, India",Kerala,683513,1000,7181,0,0,0,0,200,320,6754,Paravur,Ernakulam,10.13428537,76.23096863,0,6843.435357,7369.024792,5404.897515,8254.265731,4706.360549
PENTA MAS SERVICES LLP,"W9RF+FRJ, Thiruvankulam - Chottanikkara Rd, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",Kerala,682305,962,628,0,0,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,212.3690735,137.017378,0,0,108.4639702
PRASAN SOLUTIONS (INDIA)P.LTD.,"Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,400,12339,0,0,0,0,112,382,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,121.1505397,0,0,0,1638.896076
PRIMUS GLOVES P.LTD.,"Plot No. 14 A, Cochin Special Economic Zone, Kakkanad, Thrikkakara, Vazhakkala, Kochi, Kakkanad, Kerala 680037, India",Kerala,680037,383626,294687,279734,393581,387094,270718,336364,534680,406264,Kakkanad,Ernakulam,10.0227055,76.3406328,0,409273.5245,406325.0393,399385.487,405864.719,406526.8018
PROFAND VAYALAT MARINE EXPORTS,"23/1804, Binny Rd, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,9303787,9992181,10554448,7148675,7058930,7474790,8600290,10819126,9718780,Kochi,Ernakulam,9.917652552,76.27326456,0,9720173.342,9721832.732,9720950.371,9719773.156,9721589.054
PYARY PRODUCTS,"X83H+P32, SH15, Chambakkara, Upasana Nagar, Vyttila, Kochi, Kerala 682304, India",Kerala,682304,1122985,1793551,1477714,1280539,1670333,2258010,2123543,2601689,3299330,Ernakulam,Ernakulam,9.938877707,76.32558968,0,3293852.386,3296565.095,3301511.929,3299539.59,3299809.948
RABITHA EXPORTS,"VI/35, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,52594,22906,0,20130,3543,58675,105514,79683,35298,Kochi,Ernakulam,9.957255233,76.25402237,0,36962.88522,40571.45035,35682.59188,35180.08407,36453.1331
RAMLA MATCH WORKS,"4F2Q+7GR, Vattakattupady, Perumbavoor, Kerala 683542, India",Kerala,683542,132998,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,629.3343976,0,301.0996431,0,0
ROOSTER TRADERS,"39PM+XQ2, Sanjo Gardens, Kulakkad, Kerala 683112, India",Kerala,683112,901,0,0,0,0,266,0,1470,0,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,0,0,0,0,99.85837625
RUBEK BALLOONS P.LTD.,"Airapuram, Kerala 683556, India",Kerala,683556,14944,12876,15159,9551,370,0,0,314,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,688.6866866,610.6331066,0,0,2103.750732
S.H.MARINE EXIM,"W74W+75F, Aroor Thoppumpady Rd, NH 47, Bakery, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,1567621,1905730,3369463,3622660,1799020,2346509,2282224,1802456,1028350,Kochi,Ernakulam,9.9107678,76.29057866,0,1029324.646,1028242.935,1027343.918,1030469.444,1027913.305
S.L.S.EXPORTS P.LTD.,"22/1377, Old NH, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,3276789,3764611,2787369,3324070,2813071,2052069,2663800,3156584,3384672,Kochi,Ernakulam,9.9107678,76.29057866,0,3386172.506,3379920.572,3383800.872,3385220.016,3382153.748
S.S.METALS,"Sai Buildings, Convent Road, T.D. Road, Convent Junction, Near Laboratory Junction, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,8800,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,255.00158,0,294.8218482,0,478.3059231
SAFERA FOOD INTERNATIONAL,"V7P6+FFH, SH66, Cheriakadavu, Kannamaly, Chellanam, Kochi, Kerala 682008, India",Kerala,682008,1313123,1992971,1859392,1770897,1482300,1281479,2658913,2808754,2115464,Kochi,Ernakulam,9.869597658,76.26596289,0,2120372.175,2112581.022,2112608.047,2114261.181,2113305.137
SAIT EXIM CO.,"Vikas Rd, Karuvelipady, Thoppumpady, Kochi, Kerala 682002, India",Kerala,682002,558350,85601,165202,54000,0,0,224641,372830,483790,Kochi,Ernakulam,9.957255233,76.25402237,0,485630.1488,486410.5848,484216.2169,484420.8152,482691.358
SALFA CHEMICALS,"Binanipuram, Edayar, Dubai, Kerala 683502, India",Kerala,683502,315000,415500,618000,578169,692600,456335,716700,182300,413600,Paravur,Ernakulam,10.08769256,76.30506273,0,414335.2567,412264.7006,413985.5487,417031.2083,411318.0953
SAMRAT MIDDLE EAST EXPORTS P. LTD.,"W7M8+3R3, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,92036,328693,441864,492500,0,0,0,0,0,Kochi,Ernakulam,9.940253061,76.25960161,0,0,445.1364543,0,241.1531639,1632.136891
SARASWATHI METAL WORKS,"Pallichal Rd, parry junction, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,1024,703,985,231,1485,10026,29747,22426,12208,Kochi,Ernakulam,9.940253061,76.25960161,0,8439.728202,13713.20747,10851.37266,9713.51016,12683.54149
SEPACK INDIA PVT LTD,"XII/293, Off, Chithrappuzha-Ponjassery Rd, Kizhakkambalam, Ernakulam, Kerala 683562, India",Kerala,683562,5618,1597,5313,19577,16093,16944,34502,14031,17718,Aluva,Ernakulam,10.03416477,76.42900358,0,14558.50366,17700.66469,18854.47238,16073.8936,16047.25587
SHARON INSUL INDIA LTD.,"Kakkanad, 7/838(B, Seaport - Airport Rd, Vidya Nagar Colony, Thrikkakara, Kochi, Kerala 682021, India",Kerala,682021,560,0,0,0,273,231,0,0,107,Ernakulam,Ernakulam,10.02923377,76.33530454,0,407.9111512,0,0,0,0
SHERATONE ANTIQARTS,"Door number VI, 26, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,1725,125,670,400,0,300,0,1000,450,Kochi,Ernakulam,9.957255233,76.25402237,0,564.8947585,663.7030242,731.0833733,0,0
SHERTALLAI COIR MATS & MATTING CO.,"Cherthala, Kerala, India",Kerala,682024,5910,4793,2465,1184,2013,1125,2077,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,0,399.066717,0,649.4414131
SIPCO CURIO,"6/207, AB Salem Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,100,0,0,40,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,118.9692144,57.74227728,0,0,183.0735042
SMARTO PRODUCTS,"Perumanoor P.K.Road, Chacola Colony, Thevara, Kochi, Kerala 682015, India",Kerala,682015,4028,2649,9142,2902,0,0,438,0,0,Ernakulam,Ernakulam,9.948697108,76.29266132,0,426.8278962,0,0,1276.712437,346.5624474
SOUTHERN CARBON AND CHEMICALS,"Vyloppilly Ln, Azad Road, Kaloor, Ernakulam, Kerala 682017, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,100116,68200,367700,10000,70000,73200,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,2405.266749,0,1036.275683,0,1390.617254
SPECTRA ORGANICS,"1572, S Thamaraparambu Rd, Thamaraparambu, Fort Kochi, Kochi, Kerala 682001, India",Kerala,682001,825,2483,0,0,0,0,0,0,0,Kochi,Ernakulam,9.961975513,76.24336774,0,224.1645754,24.51461408,0,528.4770643,214.2998494
SREE SAKTHI PAPER MILLS,"X78M+P3P, Paliyam Rd, Pallimukku, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,318145,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.965396735,76.28713605,0,0,0,0,0,0
SUITMAN GARMENTS,"383G+HXF, Kairali Nagar, South Kalamassery, HMT Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,750,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.04558227,76.34736526,0,273.8805849,0,29.89883618,97.76947662,0
SUNRICE TRADERS,"Pandit Karuppan Rd, Mattummal Junction, Mattummal, Thevara, Kochi, Kerala 682013, India",Kerala,682013,24000,24000,121189,165500,106901,249922,193506,149773,145551,Ernakulam,Ernakulam,9.939321175,76.29993071,0,145660.7678,143458.3487,147138.3493,145057.394,147148.3367
SUPERIOR MAT HOUSE,"5FF3+V99, Mekalady, Kalady, Kerala 683574, India",Kerala,683574,172,0,0,0,0,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,118.9692144,171.7411318,36.84791478,23.77575136,35.82498561
SYDA POLYLAMINATES,"3rd Floor, Syda Building,Kochi, Kaloor - Kadavanthara Rd, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,1280,0,0,141,0,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,266.2760259,324.3007187,0,0
T.V.J MARKETING,"FIRST FLOOR, TVJ ESTATE, 1516E NHG LANE, LPS Rd, Ponnurunni, Vyttila, Kochi, Kerala 682019, India",Kerala,682019,712,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,273.8805849,108.4643034,15.74817922,22.79591355,0
TAG CHEMICALS INDIA PVT LTD.,"Kinfra Biotechnology And Industrial Zone, Medical College - NAD Road, HMT Colony, North Kalamassery, Kalamassery, Kalamassery, Kochi, Kochi, Kerala 683503, India",Kerala,683503,9045,6983,30542,13025,44829,25315,27410,18390,14304,Kanayannur,Ernakulam,10.05828796,76.33715315,0,17462.35531,16485.21276,13650.06698,15293.83797,16875.93978
TAJ PLYWOODS,"3GHV+626, Methala, Rayamangalam, Kerala 683545, India",Kerala,683545,129880,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,700.4891493,0,572.0967774,326.47426,0
TEA BREAK INTERNATIONAL,"X759+6R8, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,3710,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,7.150572414,0,166.9400968,735.3120312,386.4705335
TECHNOFLEX RUBBER PRODUCTS,"59RJ+3WP, Unnamed Road, Angamaly, Kerala 683572, India",Kerala,683572,131407,182779,427479,190173,340529,522543,379317,626531,598547,Paravur,Ernakulam,10.19338331,76.38335939,0,603270.9668,593488.8565,604835.494,596353.0557,594961.0502
TRANQUIL CASTLES HOTELS & RESPORTS,"2nd Floor, Cherupushpam Building, Near ICICI Bank, Opp M. G. Road, Shipyard Quarters Road, Cheriyakadavanthra, Atlantis, Ravipuram, Panampilly Nagar, Kochi, Kerala 682015, India",Kerala,682015,425,0,450,0,920,1385,3494,3420,2270,Ernakulam,Ernakulam,9.948697108,76.29266132,0,2116.096826,1900.421135,2102.811629,991.2476115,4686.710751
UNITED NILGIRIS TEA ESTATE CO. LTD.,"Nilgiris, Tamil Nadu, India",Tamil Nadu,682024,1586992,1522188,1505972,1675317,789478,319758,894032,1711008,941099,Ernakulam,Ernakulam,10.01888763,76.3025345,0,940690.6907,941661.8931,940830.7539,939899.1313,941156.5725
UNIVERSAL OLEORESINS,"VIII/946 Navaratna House Jawahar Road, Pandikudi Rd, Pandikudy, Shanthi Nagar Housing Colony, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,73404,41335,51732,87706,108687,124535,131198,155537,165229,Kochi,Ernakulam,9.957255233,76.25402237,0,160067.1729,162942.2573,162596.3574,166895.9295,165335.7745
VESTA ENGINEERS,"5/124-B,Erumathala P.O, Nalamile, Edathala, Aluva, Kerala 683112, India",Kerala,683112,6350,9140,35081,6240,15868,6070,7050,18100,16806,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,15303.35651,15125.69578,15965.05168,16625.58662,18357.64345
VETTOOR POLYMERS,"Vettoor-cherunniyoor, Kerala, India",Kerala,682024,340849,291821,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,0,0,1096.294755,0
VIMALA WELFARE CENTRE,"41/2797, Chittoor Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,279,80,352,0,195,0,0,2873,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,317.5826302,32.323354,142.5237604,0,0
WFB BAIRD & CO.(INDIA)P.LTD.,"Plot 45/25, MLA Rd, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",Kerala,682037,398338,428133,436444,415314,324753,116034,140177,189853,246177,Ernakulam,Ernakulam,9.997384706,76.34072476,0,247820.7758,246259.9527,243632.358,245518.0524,243061.2115
ZEBA LAB FURNITURE,"Kinfra Park Kakkanad, Infopark Campus, Kochi, Kakkanad, Kerala 682042, India",Kerala,682042,76875,169975,169748,164344,118944,99585,121395,153467,98304,Kanayannur,Ernakulam,10.00990548,76.36255973,0,100159.3144,97781.18999,100712.5117,95383.80232,91839.91458
ZEHRA TRADING CO.,"Zehra Trading Co, Jew Town Road, Kappalandimukku, Mattancherry, Kochi, Kerala, Marakkadavu, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,46640,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,564.9346467,155.4345795,420.0016679,0
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",Tamil Nadu,682002,0,56978,8520,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,250.1221464,1057.361752,95.46792014,0
AARSHAVEDA WELLNESS PVT LTD,"IX/338, Bank Rd, Aluva, Kochi, Aluva, Kerala 683101, India",Kerala,683101,0,431,0,2008,0,1958,4958,3182,2811,Aluva,Ernakulam,10.09568078,76.36233782,0,3285.447081,2361.837213,3373.79087,2953.464898,3980.830942
AEITS INTERNATIONAL,"VI/1017/22,47,EZHAVA SAMAJAM SHOPPING COMPLEX, North Paravur, Kerala 683513, India",Kerala,683513,0,500,0,0,0,0,0,0,0,Paravur,Ernakulam,10.13428537,76.23096863,0,0,126.9831986,0,109.5785241,149.3463543
BESTPAK INDUSTRIES,"Nadakadavu Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,9050,0,0,32300,4900,8750,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,308.6729384,0,0,743.0817355,731.632965
BHAVANI AUTO DISTRIBUTORS,"X7MW+PM5, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,22028,0,0,0,0,2299,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,772.5285476,126.2971035,0,0,362.7221769
CEE JEE LUBRICANTS,"Edayar, Aluva, Kerala 683502, India",Kerala,683502,0,29576,6897,0,0,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,0,0,0,192.9958367,0
COCHIN SCIENTIFIC,"SAYED MOHAMED COMPLEX, 41/711A, C P Ummer Rd, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,0,2476,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,14.48043467,119.7402481,370.1071946,338.0146625
DAWA BOOKS,"Salafi Masjid Cultural Complex, Service Rd, NH Bye Pass, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,3030,0,3640,0,600,2000,2457,1636,Ernakulam,Ernakulam,9.96996996,76.31541059,0,1327.286591,2184.089155,1677.731962,3480.851467,0
ECO GRINZ TRADING PVT LTD,"Door No 42, Ayyappan Kovil, 869, Chittoor Rd, Cemetery Junction, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,233100,51800,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,685.3869223,1078.923122,0,166.2449941
ENCILS GLOBAL BEVERAGES,"Ex. Carrit Moran building 2nd floor Near Ernakulam wharf main gate, AG Milne Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,1050,96010,85363,96722,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,0,0,0,0
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,"Ernakulam, Kerala, India",Kerala,682002,0,6205,1597,0,0,0,300,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,256.5484565,0,0,65.40815248,0
EVERFRESH EXPORTS,"1st Floor, Bank Junction, St. George Complex, Angamaly, Kerala 683572, India",Kerala,683572,0,325,2815,2551,835,3156,1168,48325,3671,Paravur,Ernakulam,10.19338331,76.38335939,0,4702.223331,3400.799979,0,1572.26304,4130.416576
FLOOR TUFT INTERNATIONAL,"RCQ9+3VJ, Keecheri, Kerala 682315, India",Kerala,682315,0,126795,52903,0,0,0,0,0,0,Ernakulam,Ernakulam,9.858566191,76.40145339,0,3199.704482,2185.021343,159.1438272,0,1613.402243
GREENDAY EXPORTS AND FARMS PVT LTD,"41/2846, C2, 41, St Vincent Rd, Ernakulam North, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,25600,67329,32701,11114,14750,27144,22590,59208,Ernakulam,Ernakulam,9.991596464,76.28133009,0,61076.53835,56541.30039,56021.80554,58505.31346,58408.4309
GREENLAND PARTICLE BOARD P.LTD.,"#XIX/4, A12, Kareyeli Vallam Road, Vallom, Perumbavoor, Kerala 683542, India",Kerala,683542,0,865883,395180,34960,0,53000,54162,44825,55460,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,56287.68013,53761.33245,59111.25456,56203.94427,54856.41092
HAILEYBURIA TEA ESTATES LTD.,"Saraf House, Marar Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,500,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,126.9831986,0,109.5785241,149.3463543
HAOMA HEALTH CARE PVT LTD,"Door No: 7165/32/817A, Ward 42, Garden Spring, South of Pipeline Jn, P.O, Erna, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,4500,0,74378,121728,0,10480,0,2825,Ernakulam,Ernakulam,10.00037267,76.30783643,0,0,2050.075519,3866.893212,2219.392589,750.6972095
HAYAN EXPORTERS,"X78X+XRC, Kadavanthra Junction, Elamkulam, Kochi, Kerala 682020, India",Kerala,682020,0,5109,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,254.8502473,0,0,0,51.15016907
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,"udayamperoor, Kochupally, Udayamperoor, Thrippunithura, Ernakulam, Manakunnam, Kerala 682307, India",Kerala,682307,0,1186,0,0,2205,0,0,0,0,Kanayannur,Ernakulam,9.881252418,76.37517343,0,0,0,0,0,0
KANNIKKAT TECHNOCRAFT,"Near private Bus stand , P.M State Highway, Muvattupuzha, XHHP+WC5, Kizhakkekara, Ernakulam, Muvattupuzha, Kerala 686661, India",Kerala,686661,0,100000,60000,84800,85930,200200,203430,2120,21200,Muvattupuzha,Ernakulam,9.979858823,76.58176287,0,17496.61173,21752.52328,19811.43522,22324.27151,23397.00315
