Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
THAMARAPPALLY BROTHERS VENEERS AND PANELS PRIVATE,1370398.0,1370398.0,1370398.0,1370398.0,1370398.0,2600427.0,2695099.0,1839643.0,3153950.0,3538006.6157823256,1525398.909550278,1884205.163469717,1281233.629032852,3059641.460062296
THAMEEM AGENCY,17580.0,17580.0,17580.0,17580.0,17580.0,17580.0,17580.0,17580.0,17580.0,17725.942499508452,17613.213630817245,17559.906952934634,17476.80934049624,17442.398200171097
THAMPURAN CASHEW,81750.0,8818.0,8818.0,8818.0,8818.0,8818.0,8818.0,8818.0,8818.0,8938.497396600511,8967.387830149777,8799.400901105995,81617.89403542186,9279.804762424297
THANIPPILLY VENTURES,313902.0,313902.0,313902.0,313902.0,313902.0,313902.0,313902.0,313902.0,313902.0,313684.9410147058,306842.62815251935,308664.065067191,325862.0963301678,312782.8917449733
THANKOM CASHEW FACTORY,5279416.0,3531170.0,2058305.0,585440.0,211790.0,211790.0,211790.0,211790.0,211790.0,0.0,963349.6024460763,223950.61609427372,5943842.206588395,223179.7908525082
THARA AGENCIES,24710.0,24710.0,24710.0,24710.0,24710.0,24710.0,24710.0,24710.0,24710.0,24157.01459484958,24519.929493697644,24264.649994393538,25061.803992110566,24503.125191594005
THARA AND COMPANY,17582.0,17582.0,17582.0,17582.0,17582.0,11390.0,32126.0,45761.0,35018.0,34116.06839462209,17613.213630817245,45809.13760167536,17476.80934049624,34466.50314269729
THARA INTERNATIONAL,164400.0,164400.0,164400.0,56200.0,56200.0,56200.0,56200.0,56200.0,56200.0,57753.443693470086,56033.84553287734,55886.5172718545,165128.4149846789,56499.30005131845
THARA TRADING COMPANY,142133.0,142133.0,142133.0,142133.0,315176.0,554909.0,836787.0,862328.0,863210.0,861748.82847472,320345.63124557625,874482.1307271828,141305.6294449587,875898.4942960681
THARAKAN ENTERPRISES,72324.0,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0,27728.65760796801,27589.630304027243,27411.203196169525,72716.54594125223,27462.328983610558
THARAKAN STEEL,938276.0,938276.0,938276.0,938276.0,938276.0,938276.0,938276.0,938276.0,938276.0,965080.6396645705,921465.68302966,954196.2371053704,950989.5450284496,955314.0256964751
THARAYIL EXPORTS,41000.0,41000.0,41200.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40612.61114372564,39843.9487998625,41103.09127130139,41989.68257414846,40934.608597833336
THARUPEEDIKAYIL EXPORTERS,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4337.514597651015,4040.789237819477,3911.851661321885,4256.434602620613,4023.6869398083445
THASIM THAHIRA YOONUS,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18755.269812648818,19049.73081622191,18439.767962215567,18952.56422050975,19104.03712242256
THE BHARAT PLYWOOD AND TIMBER PRODUCTS P. LTD.,88550.0,88550.0,88550.0,88550.0,88550.0,88550.0,88550.0,151140.0,151140.0,152416.2191838278,87342.34354717308,152446.5358361727,88209.41632239685,152918.8840330388
THE CONNECT INN,56325.0,56325.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,24157.01459484958,24519.929493697644,24264.649994393538,55837.71609217404,24503.125191594005
THE CRAFT,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3916.7122942137817,3851.5676176212537,3911.851661321885,3825.996281099048,3885.4730757992875
THE DISTRICT COLLECTOR,197763.0,197763.0,197763.0,197763.0,197763.0,197763.0,197763.0,197763.0,197763.0,193762.5580417788,197523.6093385481,196261.376301186,198370.3639404236,194151.00261682592
THE FAIR TRADERS,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28091.765081689824,27849.447175207923,27853.413204971643,27845.215954956017,27757.547581134906
THE FOG RESORTS @ SPA,5530.0,5530.0,5530.0,5530.0,5415.0,5415.0,5415.0,5415.0,5415.0,5576.648823706454,5588.745981581826,5424.068489323955,5524.652955651479,5652.978018619846
THE KERALA LAND REFORMS AND DEVELOPMENT SOCIETY,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7253.758934065927,7315.348434942702,6973.697382610612,7310.40189507483,7134.346116525234
THE KERALA TILE COMPANY,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26591.52764189692,26794.11758849052,26890.887252914148,26449.71863849784,26592.729578319046
THE LAUNDRY PRESS,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5504.578542375569,5019.097820103252,5309.697707183262,5212.13635540811,5107.800105211236
THE LEELA,17271.0,17271.0,29149.0,36390.0,27990.0,16077.0,7268.0,21149.0,22380.0,22045.41159749884,27849.447175207923,21106.963780283968,17376.89962241353,22357.89275579086
THE MAGIC OVEN,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5884.675234554562,5588.745981581826,6020.917713947015,5524.652955651479,5864.1122499842295
THE MALABAR CO-OPERATIVE TEXTILES P. LTD.,18351.0,18351.0,18351.0,18351.0,18351.0,18351.0,18351.0,18351.0,18351.0,18117.695711104865,17963.013132530785,18407.72319377397,18373.001618446637,18047.688290693062
THE MALAPPURAM COOPERATIVE SPINNING MILLS LTD.,9138.0,9138.0,9138.0,9138.0,9138.0,9138.0,9138.0,9138.0,9138.0,8938.497396600511,9057.214360438602,9103.880226157598,9114.656312345278,9279.804762424297
THE MOTOR HUB,2903.0,2903.0,2903.0,25360.0,18226.67,11093.33,3960.0,3960.0,3960.0,3916.7122942137817,17868.921036083248,3920.629768853514,3181.2461819786686,4023.6869398083445
THE MUTHOOT SKYCHEF,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,1638.9706838921031,733.1270047804699,547.5661055519081,471.7106006626223,4.784674681817464
THE NATURAL FLOORS,9746.0,9746.0,20573.0,18099.0,14465.0,10831.0,7197.0,14475.0,21753.0,21504.87840511091,14193.74874907355,14835.349359389871,10013.46150501961,21503.830251356056
THE PAUL RESORTS AND HOTELS PVT LTD,15090.0,15090.0,15090.0,15090.0,15090.0,15090.0,15090.0,15090.0,15090.0,14680.496065296124,15485.626283351288,15126.30667294918,14988.85889020358,14329.344166049303
THE PRINCIPAL,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1769.7938790434348,1481.9541180742074,1504.2005619800916,1794.2348466969436,1682.4012362434348
THE RAMARAJU SURGICAL COTTON MILLS,99838.0,99838.0,99838.0,99838.0,99838.0,99838.0,99838.0,99838.0,99838.0,99376.94803296408,99890.87756881677,98898.68560435854,99300.7545313436,100648.11460673148
THE SARASWAT CO-OP BANK LTD,4694.0,4694.0,4694.0,4694.0,4694.0,4694.0,4694.0,4694.0,4694.0,4975.719406242809,4957.10037647524,5149.600043067951,4840.805210403915,4683.333870101398
THE TALL TREE,16735.0,12795.0,21747.5,30700.0,5311.0,5311.0,5311.0,5311.0,5311.0,5576.648823706454,5588.745981581826,5424.068489323955,17376.89962241353,5685.3332640330655
THE VENEER WORLD,138273.0,138273.0,138273.0,138273.0,138273.0,138273.0,2060567.0,1334908.0,2001304.0,1673477.094963729,93640.11536262473,1343459.451926221,54407.466267902,2056567.0271767557
THE WAREHOUSE,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1769.7938790434348,1388.3541223893867,1504.2005619800916,1403.8053695766937,1559.3823735460035
THE WOODING,78950.0,78950.0,78950.0,78950.0,78950.0,78950.0,78950.0,78950.0,78950.0,78266.10894987128,79655.77236131001,79173.53566128624,80867.02835337131,78930.81256601145
THEERTHA INTERNATIONAL,54760.0,54760.0,54760.0,54760.0,54760.0,54760.0,54760.0,54760.0,54760.0,53566.77953054373,54364.43889895895,54765.18333762656,54545.32679952897,55285.6453258324
THEJAS FURNISHING,10560.0,10560.0,10560.0,10560.0,10560.0,10560.0,10560.0,10560.0,10560.0,11073.480411257764,11033.881301008832,10532.96155604629,10545.829840120252,10438.38471313897
THEKKARS ENTERPRISES,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7623.509663032129,7409.44053139024,7632.983277254593,7310.40189507483,7134.346116525234
THEKKEKARA  SAW MILLS,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21504.87840511091,20792.344454063525,21106.963780283968,20536.346978142272,21555.406129240764
THEKKEKUDY ASSOCIATES ,74337.0,74337.0,74337.0,74337.0,74337.0,74337.0,74337.0,74337.0,74337.0,74152.72478606673,75148.76983438489,73660.70596638393,75302.6090026756,74753.90655664523
THEKKEL TRADERS,19280.0,19280.0,19280.0,19280.0,13120.0,6960.0,800.0,800.0,800.0,1711.040965222989,13018.54841958875,1360.0851071711606,18030.09618847541,1330.4569776137225
THEKKINIYATH VENTURES,21320.0,21320.0,21320.0,21320.0,21320.0,21320.0,21320.0,21320.0,21320.0,21504.87840511091,21552.78666642269,21106.963780283968,21710.94513317361,21555.406129240764
THERMAX LTD.,5210.0,5210.0,7430.0,7430.0,7430.0,7430.0,7430.0,7430.0,7430.0,7551.439381701243,7409.44053139024,7632.983277254593,5212.13635540811,7134.346116525234
THERMOCRAFT APPLIANCES PVT LTD.,2128.0,2126.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2646.2663622843857,2499.930364600162,2484.984231403516,2355.3089724658057,2812.382382146446
THETTAYIL METALS,1089841.0,1089841.0,2142802.0,2549948.0,1527826.0,407870.0,397083.33,386296.67,375510.0,588681.6074201842,1472413.591262144,369610.6961861694,1039011.3948077074,396124.6923189717
THETTAYIL TRADERS,71160.0,71160.0,108741.43,146322.86,183904.29,221485.71,259067.14,296648.57,334230.0,334925.7271008045,183971.05836905548,293698.8018567331,71882.60106833896,336221.1900047242
THEVAR METALS,52931.0,52931.0,52931.0,52931.0,52931.0,52931.0,52931.0,52931.0,52931.0,52011.17569869599,53700.567616023305,52181.45962301642,52277.78102407888,52655.8391559921
THEYYAMPATTIL FURNITURE     ,17070.0,33042.0,33171.0,10913.0,7366.5,3820.0,4260.0,13090.0,21920.0,21504.87840511091,7409.44053139024,13039.814825035692,17376.89962241353,21503.830251356056
THIAGARAJAR MILLS LTD.,604243.0,604243.0,604243.0,604243.0,604243.0,604243.0,604243.0,604243.0,604243.0,585577.6581562434,618574.0708385777,622886.9338064515,586098.1426497004,598463.4406969481
THIEHINGOTS P. LTD.,7260460.0,7216534.0,1194785.0,792912.5,391040.0,377862.5,364685.0,351507.5,338330.0,0.0,0.0,0.0,5419143.462914748,1762456.2729873653
THIRUMALA CASHEW INDUSTRIES,51195.0,51195.0,51195.0,51195.0,51195.0,51195.0,51195.0,51195.0,51195.0,51759.60550904428,51309.78104366486,50522.700739309344,51381.8915429235,51246.03264556719
THIRUTHIYIL MOHAMED MOHAMED,27360.0,27360.0,27360.0,27360.0,27360.0,27360.0,27360.0,27360.0,27360.0,26844.609263949373,27224.69418098104,27411.203196169525,27405.52556520322,27462.328983610558
THIRUVALLA MEDICAL MISSION,33910.0,33910.0,33910.0,33910.0,33910.0,33910.0,33910.0,33910.0,33910.0,34116.06839462209,34475.32096241318,33993.964083101455,33989.315807353014,33477.19773068328
THIRUVAMBADI SALES CORPORATION,53270.0,53270.0,53270.0,53270.0,53270.0,53270.0,53270.0,53270.0,53270.0,52011.17569869599,53700.567616023305,53339.366884570576,52277.78102407888,52655.8391559921
THIRUVATHIRA MATCH FACTORY,7500.0,7500.0,8550.0,9600.0,10400.0,10400.0,10400.0,10400.0,10400.0,11073.480411257764,10336.951209900635,10532.96155604629,7425.832908871498,10406.029467725752
THIRUVATHIRA MATCH FACTORY ,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,5884.675234554562,6104.413120332432,6020.917713947015,6156.343774774512,5923.382192058061
THODANTAVIDA FIROZ,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5504.578542375569,5019.097820103252,5309.697707183262,5212.13635540811,5107.800105211236
THOMAS AND ABRAHAM AGENCIES,6944.0,6944.0,6944.0,6944.0,6944.0,6944.0,6944.0,6944.0,6944.0,7253.758934065927,6881.983666621577,6973.697382610612,7026.377494179661,7134.346116525234
THOMAS BIJI,4427.0,4427.0,4427.0,4427.0,4427.0,4427.0,4427.0,4427.0,4427.0,4496.258507089203,4472.961070879352,4729.434831227417,4735.207254744028,4683.333870101398
THOMAS JOSEPH DESIGN COMPANY P LTD,7880.0,7880.0,7880.0,7880.0,7880.0,7880.0,7880.0,7880.0,7880.0,7967.980273263011,8288.830788567882,7632.983277254593,8171.641276675582,7958.332922050843
THOMAS JOSEPH DESIGN COMPANY P. LTD.,20170.0,20170.0,20170.0,20170.0,20170.0,20170.0,20170.0,20170.0,20170.0,20433.82021965214,20346.77846780205,20189.279035318857,20536.346978142272,20049.957552701504
THOMAS KURIAN,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26424.69892192014,26460.05062334745,26439.37405552418,26449.71863849784,26275.915990707505
THOMAS P.V. ,8910.0,8910.0,8910.0,8910.0,8910.0,8910.0,8910.0,8910.0,8910.0,8938.497396600511,8967.387830149777,9058.832246563175,9114.656312345278,9279.804762424297
THOMAS RAJAN M.T.,6580.0,6580.0,6580.0,6580.0,6580.0,6580.0,6580.0,6580.0,6580.0,7253.758934065927,6881.983666621577,6261.245437065113,7026.377494179661,6584.344913444927
THOMAS RAJAN MT,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12065.48281420344,12058.68340535872,12159.28498655751,12459.77228431411,12379.806588674004
THOMMAM VALAPPIL ITHRUMAN ,15950.0,15950.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,15944.14183434112,15941.93471382581,15893.467974811392,15391.020599587788,15875.337125503023
THOMS RUBBERS,88300.0,88300.0,88300.0,88300.0,88300.0,88300.0,88300.0,88300.0,88300.0,87307.4853333331,87342.34354717308,89466.96807553322,88209.41632239685,86648.16220606594
THOMSON ELASTOMERS,5178.0,3776.5,2375.0,2375.0,2375.0,2375.0,2375.0,2375.0,2375.0,2646.2663622843857,2499.930364600162,2521.254103466309,5212.13635540811,2521.9277914093536
THOMSON HOSPITALITY P. LTD.,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,3486.088422288918,3460.071197327439,3589.027677842427,3443.9782503270053,3219.6787279113128
THOMSON RUBBER (INDIA) P. LTD.,40400.0,40400.0,40400.0,267314.0,619235.0,24418.0,64209.0,104000.0,104000.0,101419.07749012749,619190.317035541,103291.35134380173,38652.28701314913,100472.97492182383
THOMSON RUBBERS,219541.0,219541.0,219541.0,219541.0,159705.67,99870.33,40035.0,124355.0,55295.0,53829.67366641063,156592.02481813065,122608.58693182976,219441.13107494265,55750.113828867325
THOMSON TRADING,55600.0,13609.0,160500.0,82000.0,140500.0,69500.0,69500.0,69500.0,69500.0,70054.33307723417,142260.36921992587,69978.70563464474,55348.50791923825,70508.27162636614
THOMSUN REALTORS PVT LTD,21840.0,21840.0,21840.0,21840.0,21840.0,21840.0,21840.0,21840.0,21840.0,21504.87840511091,21552.78666642269,21770.86465102374,21947.51617215008,21623.105383506598
THOPPIL TRADERS,56140.0,56140.0,56140.0,56140.0,56140.0,56140.0,56140.0,56140.0,56140.0,57753.443693470086,56033.84553287734,55886.5172718545,55837.71609217404,56499.30005131845
THOPPLE ASSOCIATES,41100.0,41100.0,41100.0,41100.0,41100.0,41100.0,41100.0,41100.0,41100.0,40612.61114372564,41933.23871565165,41103.09127130139,41989.68257414846,40934.608597833336
THOPPUVILAYIL TRADERS,11371.0,11371.0,11371.0,11371.0,11371.0,11371.0,11371.0,11371.0,11371.0,11832.27484489188,11169.473532565124,11554.697288013453,11201.43434733534,11139.328902883393
THOTTATHIL TRADERS,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,7253.758934065927,6881.983666621577,6973.697382610612,7026.377494179661,7134.346116525234
THOTTY VALAPPIL SIDHEEQ,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,3169.922624842223,2827.3240073032284,3061.3803998184267,2914.527759762509,2911.402859639689
THREE D INTEGRATED SOLUTION,2286.0,2286.0,2286.0,2286.0,2286.0,2286.0,2286.0,2286.0,2286.0,2646.2663622843857,2499.930364600162,2484.984231403516,2355.3089724658057,2521.9277914093536
THREE SEASONS EXIM LTD.,2062.0,2062.0,2062.0,2062.0,2062.0,2062.0,2062.0,2062.0,2062.0,2535.268010860842,2214.0802206997523,2315.023202652814,2236.9515887952166,2283.0725881676176
THREE STAR AGENCIES AND TRADING,12626.0,12626.0,12626.0,12626.0,12626.0,16090.0,19890.0,9730.0,9730.0,10018.295057078523,12058.68340535872,9704.893777795707,12702.173905424264,10049.136165001524
THREE STAR MARINE EXPORTS,28350.0,28350.0,1780.0,2240.0,2700.0,2700.0,2700.0,2700.0,2700.0,2993.1428802712976,2827.3240073032284,2793.027732323645,28307.909637989804,2943.758105052908
THREE STAR WIREMESH MANUFACTURING CO.,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3916.7122942137817,3460.071197327439,3683.983243975282,3825.996281099048,3559.1036975777756
THREESTAR PLYWOODS ,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24715.87466270976,24979.91248739784,25274.26623591451,25061.803992110566,25188.463572826393
THRILOKA EXPORTS,415210.0,645954.0,533310.0,469980.0,1049945.0,140197.0,308997.0,57372.0,57372.0,115432.60337487992,1069788.642109776,59287.908269316526,416625.56398531655,61767.54809919448
THRIPURA FERTILIZERS AND PESTICIDES LTD.,50318.0,50318.0,50318.0,50318.0,50318.0,50318.0,50318.0,50318.0,50318.0,50584.34867619638,50527.40026369765,49933.46382781794,50134.905722509415,50010.48662001465
THRIVE ASSOCIATES,88000.0,88000.0,88000.0,88000.0,88000.0,215419.0,54324.0,61434.0,61434.0,60867.5683794018,87342.34354717308,60392.88699652613,88192.92176100033,60910.78042126125
THUMPASERRY AGRO,1466.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,1638.9706838921031,1059.5379736607208,1278.767255513946,1892.845480734082,1298.1017322005034
THURUTHIPARAYIL TRADE LINKS,55761.0,55761.0,55761.0,55761.0,55761.0,55761.0,55761.0,55761.0,55761.0,55838.70254883505,56033.84553287734,55886.5172718545,55348.50791923825,55521.57029420827
THURUTHUMMEL TRADERS,9315.0,9315.0,9315.0,9315.0,9315.0,9315.0,9315.0,9315.0,9315.0,8938.497396600511,9057.214360438602,9103.880226157598,9385.56862589046,9279.804762424297
THYAGY ENTERPRISES,12654.0,12654.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7253.758934065927,7227.849827392688,6973.697382610612,12586.742891627591,7166.701361938453
THYNSSENKRUPP ELEVATOR (INDIA) P. LTD.,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14680.496065296124,14193.74874907355,14835.349359389871,14764.298213621028,14329.344166049303
THYSSENKRUPP ELEVATOR (INDIA) P. LTD.,1067.0,1067.0,1067.0,10162.0,10162.0,10162.0,10162.0,10162.0,10162.0,9946.224775747638,10336.951209900635,10446.443012665826,1444.818414470137,10083.640334703032
TILE MARINE,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4337.514597651015,4040.789237819477,3911.851661321885,4256.434602620613,4023.6869398083445
TILES AGENCIES,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26424.69892192014,26460.05062334745,25803.744070520093,25989.315250879823,25933.90959100662
"TILLIET TRADING P. LTD.,",115410.0,60016.0,43453.0,15982.0,15982.0,15982.0,15982.0,15982.0,15982.0,15944.14183434112,15941.93471382581,15893.467974811392,116413.46039457034,15875.337125503023
TIMBER CASA,27153.0,27153.0,27153.0,22610.0,10640.0,15230.0,15230.0,15230.0,15230.0,14680.496065296124,11033.881301008832,15126.30667294918,27176.681144839826,15875.337125503023
TIMBER LAND CLASSIC,21405.0,21405.0,21405.0,21405.0,21405.0,21405.0,34376.0,41335.0,70355.0,70054.33307723417,21552.78666642269,41103.09127130139,21710.94513317361,70430.13695298063
TIME TRADING IMPORT EXPORT,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,5884.675234554562,6104.413120332432,6020.917713947015,6156.343774774512,5923.382192058061
TING TONG INTERNATIONAL P. LTD.,27456.0,27456.0,27456.0,38438.4,49420.8,60403.2,71385.6,82368.0,82368.0,84540.9193830148,49468.42763935779,81746.98119161685,27405.52556520322,82115.6343674642
TINNA RUBBER & INFRASTRUCTURE P. LTD.,104840.0,104840.0,104840.0,104840.0,104840.0,104840.0,104840.0,104840.0,104840.0,105595.03426128296,104245.7510112836,105666.71709638636,106071.72618882508,105290.56872330586
TINY PACKERS,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17725.942499508452,17613.213630817245,17559.906952934634,17376.89962241353,17442.398200171097
TIP TOP FURNITURE INDUSTRIES,93360.0,81710.0,16115.0,16115.0,16115.0,16115.0,16115.0,16115.0,16115.0,15944.14183434112,15941.93471382581,15893.467974811392,91699.2605678522,15875.337125503023
TIRUMHALAI VENKATESWARA TRADERS,27120.0,27120.0,27120.0,27120.0,27120.0,27120.0,27120.0,27120.0,27120.0,26591.52764189692,27092.037694982,27411.203196169525,27176.681144839826,27462.328983610558
TIRUPATI PLYWOOD INDUSTRIES,78861.0,78861.0,78861.0,186605.0,398382.0,26960.0,26960.0,26960.0,26960.0,26591.52764189692,398934.5244467816,26990.90174987443,101613.81797614062,26524.8510316345
TIRUR GLASS MART,66572.0,348686.0,270009.0,270009.0,270009.0,270009.0,270009.0,270009.0,270009.0,263452.9863029765,272062.9872151877,273782.76794472564,66933.02255511249,264449.57648290886
TIRUR TIMBERS,141080.0,141080.0,141080.0,141080.0,81930.0,81930.0,81930.0,81930.0,81930.0,84540.9193830148,82297.97173568099,81782.88231098955,139893.7373922878,82115.6343674642
TISHA EXPORTS,84126.0,84126.0,560840.0,841260.0,841260.0,841260.0,841260.0,841260.0,841260.0,850992.8377165523,828284.1158827094,847317.9367388055,84103.39476728367,844868.6975549762
TITAN TRADE LINKS,134833.0,134833.0,134833.0,134833.0,134833.0,134833.0,134833.0,134833.0,498914.0,513512.9689568514,132580.15496621392,137798.72187845616,134320.81865666836,505640.88693534257
TJ TRADERS EXIM PRIVATE LIMITED,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,52420.0,12530.0,12065.48281420344,8288.830788567882,51620.89094909984,8171.641276675582,12563.077188416879
TJSV STEEL FABRICATION & GALVANISE (INDIA) LTD.,50454.0,50454.0,50454.0,50160.0,50160.0,50160.0,50160.0,50160.0,50160.0,50584.34867619638,50527.40026369765,49759.29631000454,50134.905722509415,50010.48662001465
TK ELEVATOR INDIA PVT LTD,5060.0,5060.0,5060.0,5060.0,5060.0,5060.0,5060.0,5060.0,5060.0,5504.578542375569,5019.097820103252,5309.697707183262,5212.13635540811,5107.800105211236
TKM HOME CENTRE,3829.0,3829.0,3829.0,3829.0,3829.0,3829.0,3829.0,3829.0,3829.0,3916.7122942137817,3851.5676176212537,3911.851661321885,3825.996281099048,3885.4730757992875
TMV NATURAL OILS & EXTRACTS (P) LTD.,617314.0,617314.0,617314.0,617314.0,314914.0,167494.5,20075.0,13546.0,7017.0,8397.005610705757,322589.6941462504,13753.985264356514,614170.3617225616,7351.137886209322
TNF ASSOCIATES,12800.0,12800.0,12800.0,12800.0,23600.0,9960.0,9720.0,9480.0,19800.0,19675.02578601811,23392.768727897223,9736.9385462373,13095.745222793088,19930.682420550962
TOBS IMPORT & EXPORT,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,1638.9706838921031,1165.6683416116898,1264.9925174753992,1068.0245012348137,1403.5975047387644
TOJA TYRE AND TREADS P. LTD.,369600.0,369600.0,80296.0,58454.0,135827.0,213200.0,264876.0,17202.0,35776.0,35603.89120540016,135640.5103013853,19272.730995549984,366112.9966153969,35271.42637199463
TOKAY HERITAGE&FURNITURE P.LTD.,5671.0,5671.0,5671.0,5671.0,5671.0,5671.0,5671.0,5671.0,5671.0,5884.675234554562,5588.745981581826,6020.917713947015,5524.652955651479,5864.1122499842295
TOKIYO DRIFT MODS,5600.0,4040.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,2646.2663622843857,2499.930364600162,2521.254103466309,5524.652955651479,2812.382382146446
TOLINS PURE FOODS P. LTD.,8546.0,8546.0,8546.0,8546.0,8546.0,8546.0,8546.0,8546.0,8546.0,8779.439663372867,8544.211492656776,8531.592825674617,8400.47917070098,8437.835483521554
TOLINS TYRES P. LTD.,853289.0,388800.0,596893.0,804986.0,602007.0,656757.0,318800.0,159996.0,159996.0,157532.2169805345,615709.5642402851,163687.6948182033,850213.4618309212,158897.76518572628
TOMS PIPES P. LTD.,103000.0,103000.0,103000.0,103000.0,103000.0,103000.0,103000.0,103000.0,103000.0,102842.5905784778,102168.57104643468,103357.21502288325,103686.64016669088,103982.69138920812
TOMY KUPPATHANATH VARKEY,45150.0,45150.0,45150.0,45150.0,45150.0,45150.0,45150.0,45150.0,45150.0,45057.40112394258,45932.34591020676,45321.06342068062,45356.60873593384,46181.500694362774
TONY & TONY MANAGEMENT CONSULTANTS P LTD.,9161.0,9161.0,9161.0,9161.0,9161.0,9161.0,9161.0,9161.0,9161.0,8938.497396600511,9057.214360438602,9103.880226157598,9114.656312345278,9279.804762424297
TONY WOOD INDUSTRIES,1600.0,12470.0,12558.33,12646.67,12735.0,12823.33,12911.67,13000.0,13000.0,13135.422174470805,13414.437568550968,13048.59293256732,1950.6789053870573,12966.175806800733
TOOL IMPEX,18140.0,18140.0,18140.0,18140.0,18140.0,18140.0,18140.0,18140.0,18140.0,18117.695711104865,17963.013132530785,18407.72319377397,18152.19842007098,18047.688290693062
TOOL MART,5528.0,5528.0,5528.0,5528.0,5528.0,5528.0,5528.0,5528.0,5528.0,5799.916948231991,5588.745981581826,5424.068489323955,5524.652955651479,5652.978018619846
TOP NOTECH RETAILS,55380.0,55380.0,55380.0,55380.0,55380.0,55380.0,55380.0,55380.0,55380.0,53566.77953054373,55481.16576121781,55331.63205516096,55348.50791923825,55285.6453258324
TOP ONE TRADING,4652.0,4652.0,4652.0,4652.0,4652.0,4652.0,4652.0,4652.0,4652.0,4975.719406242809,4957.10037647524,4729.434831227417,4840.805210403915,4683.333870101398
TOP PRODUCTS INDIA P. LTD.,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,1638.9706838921031,846.0035381250793,1161.584938693499,1068.0245012348137,1298.1017322005034
TOP TEN,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24715.87466270976,24979.91248739784,25274.26623591451,25061.803992110566,25188.463572826393
TOP TOP,961548.0,961548.0,961548.0,961548.0,961548.0,961548.0,961548.0,961548.0,961548.0,956786.5722809772,993206.168745032,978264.16666423,979692.5803145388,981446.7162610015
TOPAS GLOBAL SOLUTIONS P. LTD.,116649.0,116649.0,116649.0,116649.0,116649.0,233993.0,15835.0,15835.0,15835.0,15944.14183434112,118866.3853773698,16179.824194231069,116469.17830964085,15875.337125503023
