Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
HAOMA HEALTH CARE PVT LTD,"Door No: 7165/32/817A, Ward 42, Garden Spring, South of Pipeline Jn, P.O, Erna, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,4500,0,74378,121728,0,10480,0,2825,Ernakulam,Ernakulam,10.00037267,76.30783643,0,2642.585097,2711.516521,2639.685745,2711.861723,2795.549836
HAYAN EXPORTERS,"X78X+XRC, Kadavanthra Junction, Elamkulam, Kochi, Kerala 682020, India",Kerala,682020,0,5109,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,"udayamperoor, Kochupally, Udayamperoor, Thrippunithura, Ernakulam, Manakunnam, Kerala 682307, India",Kerala,682307,0,1186,0,0,2205,0,0,0,0,Kanayannur,Ernakulam,9.881252418,76.37517343,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KANNIKKAT TECHNOCRAFT,"Near private Bus stand , P.M State Highway, Muvattupuzha, XHHP+WC5, Kizhakkekara, Ernakulam, Muvattupuzha, Kerala 686661, India",Kerala,686661,0,100000,60000,84800,85930,200200,203430,2120,21200,Muvattupuzha,Ernakulam,9.979858823,76.58176287,0,21168.84585,21078.78964,20874.17114,21123.90991,21311.30683
KENRICH OVERSEAS TRADING COMPANY,"Door No. 1, 1st Floor, Kanthy Arcade, Kottankavu - Arakkakadavu Rd, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",Kerala,682028,0,3565,0,2592,7128,210,4395,63408,107335,Ernakulam,Ernakulam,9.99670085,76.32102778,0,106663.9125,106819.5983,106852.4571,107443.1487,107235.6922
KERALA KERAKARSHAKA FEDERATION LTD.,"Kerala, India",Kerala,682002,0,13200,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KOTTACKAL AYURVEDIC TRADING COMPANY,"Kottakkal, Kerala, India",Kerala,682024,0,9200,7052,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KOTTAKAL EXPORTS,"Kottakkal, Kerala, India",Kerala,682002,0,4500,0,0,2424,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
LEENS EXPORTS,"6/92, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,275,6400,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
M.O.PHILIPS INDUSTRIES,"38P4+R2F, Binanipuram, Edayar, Kochi, Kerala 683502, India",Kerala,683502,0,10350,5060,5255,0,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MAITHRI ADVERTISING WORKS P.LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,380,460,0,0,48612,27848,12097,22150,Ernakulam,Ernakulam,9.968617363,76.30114695,0,22233.58396,22260.65739,22161.76501,22273.50402,22282.90475
MALAMPUZHA STEELS P.LTD.,"Malampuzha-I, Kerala, India",Kerala,682002,0,495,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
METRO PLY AND BOARDS,"3HX6+XQJ, Asamannoor - Panichayam - Kottavathil Rd, Panichayam, Asamannoor, Kerala 683549, India",Kerala,683549,0,52300,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,6.435333923,11.7336768,6.461991364,0,17.21191472
MR.LIGHT TECHNOLOGY,"40 / 2064-A, Mr. Light Tower Thozhuthinkal lane Anjumana Temple Road, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,7393,0,9975,78,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PKM FINE FOODS&SPICES P.LTD.,"XF9C+F5W, Aikaranad South, Kerala 682311, India",Kerala,682311,0,7466,4357,31888,38116,40774,45804,53912,41180,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,41643.54656,41760.76936,41730.95349,41607.05014,41428.80335
ROYAL RUBBERS,"22/327,IDA,Angamaly South.P.O, CK Colony, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,21000,69000,80550,95200,90400,8150,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,29.6978379,0,8.258074114,0,0
SANTRO WOOD PRODUCTS,"3HX5+7HG, Odakkali Nedungapra Krariyely Rd, Odakkali, Kerala 683549, India",Kerala,683549,0,25100,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
ST.FRANCIS PRESS,"St Benedict Rd, Near North Railway Station, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,1737,2291,1500,2221,1840,517,0,470,Ernakulam,Ernakulam,9.991596464,76.28133009,0,492.9695856,489.1151917,488.4105468,488.9994994,516.2543869
ST.MARYS MOTORS,"Mini Muthoottu Tech Tower, opposite Gokulam Park Inn Hotel, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,163,0,0,0,914,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
T.M.V. AROMATICS P.LTD.,"S, Arattukadavu Rd., Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,0,807,0,188,2972,3947,2240,0,2446,Kanayannur,Ernakulam,10.05754296,76.31917809,0,2413.818546,2380.865718,2384.111517,2396.559775,2469.218773
TAMILNADU ENERGY SOLUTION,"Tamil Nadu, India",Tamil Nadu,682002,0,4808,0,0,0,36878,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.85317048,7.286311502,10.10773292
TECHNO RUBBERS,"38Q8+6CR, Muppathadom, Edayar, Kerala 683110, India",Kerala,683110,0,11429,0,424,212,255,98852,34743,3600,Paravur,Ernakulam,10.10683063,76.3292302,0,3619.54913,3569.912029,3550.921568,3549.5379,3675.60373
TRICHUR SURGICALS,"MES Building, Judges Ave, RBI Junction, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,540,0,0,640,0,1300,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
UBIO BIOTECHNOLOGY SYSTEMS PVT LTD,"15A, Biotechnology Zone, Kinfra Hi-Tech Park, HMT Colony, North Kalamassery, Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,0,38,0,0,0,0,0,0,14248,Kanayannur,Ernakulam,10.05828796,76.33715315,0,14015.82533,14022.80352,14011.22772,14014.86426,14021.80163
VECTOR SURGICAL DISPOSABLES,"Theatrumpady Road, 683545, Kuruppampady, Rayamangalam, Kerala 683545, India",Kerala,683545,0,10952,81286,17737,74139,66584,18431,10000,21164,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,21070.59836,20951.78214,21058.31396,21077.89041,21157.75022
A.P.K.METAL COOKWARES,"Civil Line Rd, Sonia Nagar, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,1361,0,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
ANAKKARA FOOD PROCESSING & EXPORTS,"Anakkara, Kerala, India",Kerala,682024,0,0,77600,36584,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,5.268408611,6.618337457,0,6.489821057,15.84460163
ANJALI HOTELS PVT LTD,"594R+3Q2, Nedumbassery, Kerala 683111, India",Kerala,683111,0,0,3400,0,0,0,0,0,0,Aluva,Ernakulam,10.15344529,76.3904808,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
ANNA TRADE LINKS,"Ground Floor, Anna Building, Next to Benelli, Service Road West, NH 66, Old NH 47, Thykoodam, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,2210,1438,0,0,0,0,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AVL MARKETING,"No.40, 9603, Chittoor Rd, old mymoon cinema, Pullepady, Kochi, Kerala 682018, India",Kerala,682018,0,0,1610,92,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
BETHLEHEM ART STUDIO,"Vattapparambu, Mallussery, Kerala 683579, India",Kerala,683579,0,0,1250,0,0,0,0,0,0,Paravur,Ernakulam,10.18044539,76.31635012,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
C.K.K.M.PHARMACY,"Hill Palace Rd, near RCM EYE hospital, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",Kerala,682301,0,0,891,4110,53,252,0,19,0,Ernakulam,Ernakulam,9.946698107,76.34776634,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
C.R.TEXTILES,"Near A.I.M.S, Ponekkara, Edappally, Kochi, Kerala 682041, India",Kerala,682041,0,0,2151,0,0,0,0,0,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
"CHACKOS PLYWOOD MILLS(P)LTD.,","Rubber Park Industrial Estate Airapuram, Valayanchirangara, Kochi, Airapuram, Kerala 683556, India",Kerala,683556,0,0,301990,280650,18000,83200,468530,455000,2946320,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,3161018.773,3020920.003,3028390.831,2967158.021,2996946.011
CHILTON REFREGERATION,"5th Floor, Chilton Towers, NH 47, Koonamthai, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,5670,15245,0,695,1100,0,4663,Ernakulam,Ernakulam,10.01888763,76.3025345,0,4614.270326,4645.464707,4606.185767,4626.096497,4634.961334
DANAH FOOD PRODUCTS P.LTD.,"W1, 370, Sayed Mohammed Rd, Edavanakkad, Vypin, Kochi, Kerala 682502, India",Kerala,682502,0,0,55000,51820,0,0,0,0,0,Kochi,Ernakulam,10.09190782,76.20725102,0,11.27506729,7.975534157,8.304320424,6.489821057,6.327025466
DESIRE KOCHI,"389C+89G, East Eloor, Travancore Cochin Chemicals Colony, Kalamassery, Kochi, Kerala 683501, India",Kerala,683501,0,0,1648,0,15673,70499,282760,407234,619506,Ernakulam,Ernakulam,10.06539608,76.305478,0,638846.5813,632871.2794,635632.6779,634597.0245,633283.8632
DIWANIYA FURNISHINGS,"1st Floor, NH Bypass, near QRS, opp. Adidas, Sonia Nagar, Padivattom, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,9455,0,830,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
EDATHALA POLYMERS P.LTD.,"Edathala, Aluva, Kerala, India",Kerala,682002,0,0,100000,0,29800,68295,147180,21100,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,0,0,0,0
ELIXIR EXOTIC FOODS AND ALLIED PRODUCTS,"Peter's Modern Rice Mill, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,0,300,334,147,389,0,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
EXPIENT TECH LABS,"Blue bell Building, Kuzhikkattumoola - Nilampathinja Mughal Rd, Kalappurakkal, Kusumagiri, Kakkanad, Kerala 682030, India",Kerala,682030,0,0,1400,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01507889,76.34669742,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
FRESH CATCH EXPORTS,"D.No.6/1209, (Old 7, 324-A, Darusalam Rd, Panayapilly East, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,168000,0,0,0,0,26000,0,Kochi,Ernakulam,9.957255233,76.25402237,0,133.5665366,30.33101008,0,0,84.09704294
HYDROMANTECH,"X755+W37, Star Junction, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,3200,5100,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
INTERGROW BRANDS P.LTD.,"Leela Tower, 3rd Floor, Subhash Chandra Bose Road, Jawahar Nagar Ave, Ponnurunni, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,73023,378157,430480,750068,1408162,1304752,1627357,Ernakulam,Ernakulam,9.96996996,76.31541059,0,1591216.231,1580020.18,1590067.042,1567558.514,1558764.803
JITHA PLASTIC INDUSTRIES,"Vallom, Chelamattom part, Kerala 683550, India",Kerala,683550,0,0,4581,0,5848,0,0,0,0,Kunnathunad,Ernakulam,10.1564586,76.44930727,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KARUR K.C.P. PACKINGS LTD.,"Karur, Tamil Nadu, India",Tamil Nadu,682002,0,0,16863,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KERALA CONSTRUCTION SPECIALITIES,"Kerala, India",Kerala,682024,0,0,3600,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KOCHI BENNALE,"Kochi, Kerala, India",Kerala,682002,0,0,10778,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KOTTARAM TRADING CO.,"Kottaram Tower, Payyapilly Rd, Near MG Road, Kacheripady, Kochi, Kerala 682035, India",Kerala,682035,0,0,2522,7765,23327,9768,0,0,16980,Ernakulam,Ernakulam,9.979283159,76.28271734,0,16849.73871,16861.78241,16865.77027,17004.58492,16956.35072
KOVAX ABRASIVES SOUTH ASIA P.LTD.,"Cm complex, 2826+4MQ, Kalavath Rd, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,2291,2070,2715,348,4884,1424,17328,Ernakulam,Ernakulam,10.00037267,76.30783643,0,17229.14022,17223.20582,17222.49018,17221.53751,17226.64491
MAMBAD RUBBER AND AGRO MFG.LTD.,"Mampad, Kerala, India",Kerala,682024,0,0,230149,163372,105950,48501,24748,140614,85449,Ernakulam,Ernakulam,10.01888763,76.3025345,0,85929.53488,85872.50642,86043.10756,85851.01753,85786.66584
NJAVALLIL LATEX P.LTD.,"Binanipuram Road, 38G4+V3P, Muppathadom, Edayar, Kerala 682020, India",Kerala,682020,0,0,2124810,81070,0,0,0,216231,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,164535.1067,51535.10572,61945.30853,51818.57039,48245.26757
PELICAN MEDICAL SYSTEMS,"27WQ+M57, Chittoor - Cheranallur Rd, Amrita Nagar, Edappally, Ernakulam, Kochi, Kerala 682034, India",Kerala,682034,0,0,50080,1000,0,0,0,1842,0,Ernakulam,Ernakulam,10.05037023,76.29097818,0,7.164756432,7.975534157,8.304320424,6.489821057,6.327025466
PRINCE POLYMERS,"MES Bus Stop, SH 16, Aluva, Kerala 683112, India",Kerala,683112,0,0,6750,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PRM METAL CRAFTS,"Ground Floor, Indo Persian NJK Square, Valanjambalam, Sahodaran Ayyappan Rd, Ravipuram, Ernakulam South, Ernakulam, Kochi, Kerala 682036, India",Kerala,682036,0,0,224,0,0,0,0,0,0,Ernakulam,Ernakulam,9.959980296,76.29498357,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
RABIA SEA FOODS,"20, 1007, Nambiapuram Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,0,56000,0,0,299540,84180,26000,1269030,Kochi,Ernakulam,9.917652552,76.27326456,0,1299786.294,1255707.557,1260713.356,1262251.153,1262871.807
SPICE PLANTERS,"4CXG+C9C, Kanjoor, Kerala 683575, India",Kerala,683575,0,0,40000,58563,50796,25250,50220,25000,0,Aluva,Ernakulam,10.13899475,76.43064242,0,16.58959457,23.04947391,16.53908345,6.672649147,0
STERLING PRINT HOUSE P.LTD.,"Door No. 49, 1849, Cheranalllur Rd, Ponekkara, PO, Kochi, Kerala 682041, India",Kerala,682041,0,0,8887,8473,7962,0,0,1690,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
THEKKADY AGRO PRODUCTS,"Thekkady, Kumily, Kerala, India",Kerala,682024,0,0,10880,7000,0,19121,17280,203092,25289,Ernakulam,Ernakulam,10.01888763,76.3025345,0,24860.39571,25168.17493,25280.96124,25055.40597,25223.40244
TIRUPUR CITY STYLE COLLECTION,"Tiruppur, Tamil Nadu, India",Tamil Nadu,682002,0,0,8849,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
TRAVANCORE POLYMERS P.LTD.,"Panthackal - Chirangara Road, Panthackal,, Paduapuram P.O, Angamaly, Kerala 683576, India",Kerala,683576,0,0,2000,60300,0,10100,20200,5050,0,Aluva,Ernakulam,10.22989034,76.37638655,0,0,23.82721276,7.560611917,0,4.403347479
TROPICAL BATH SOLUTIONS P.LTD.,"34/136 A,C,H Florence, NH Ln, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,4130,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
WILMAX INDIA,"# Ponnurunni, Convent Road, X8F6+9FM, Near Bank of India, Vyttila, Ernakulam, Kochi, Kerala 682035, India",Kerala,682035,0,0,1179,730,260,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
A TO Z PACKAGINGS,"Chennampilly Ln, Cheranallur, Kochi, Kerala 682034, India",Kerala,682034,0,0,0,574,0,392,0,229,0,Ernakulam,Ernakulam,10.05037023,76.29097818,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
ABHEK LIFE STYLES,"385V+JCW, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,0,0,0,70,0,8386,0,0,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AFFORD EXIM,"XII/107F, K.K.Paraman memorial Building, Karimpadam Junction, Chennamagalam, Bharanimukku, North Paravur, Chendamangalam, Kerala 683512, India",Kerala,683512,0,0,0,10948,0,0,0,7130,0,Paravur,Ernakulam,10.17219863,76.23224746,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AL FOUZAN EXPORTS,"573R+R6P, Kunnukara, Kerala 683578, India",Kerala,683578,0,0,0,31340,700,28000,0,0,0,Paravur,Ernakulam,10.15519784,76.30713588,0,5.920816961,7.975534157,8.85317048,7.286311502,0
AL-HASANATH GLOBAL,"I-289/A,M.S. Lane Adivaram, N.A.D.P.O, Aluva - 683 563, Edathala, Kerala 683563, India",Kerala,683563,0,0,0,29908,101932,301558,355263,232707,0,Aluva,Ernakulam,10.07525406,76.36353904,0,0,90.50448202,0,0,0
ALEENA FOODS,"XC62+3W9, Ambalamugal, Kochi, Kerala 682302, India",Kerala,682302,0,0,0,2557,0,6496,0,0,0,Kunnathunad,Ernakulam,9.974506078,76.37953952,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
APT GLOBAL MARINE ENGINEERING,"X78R+4XF, S Over Bridge, Ernakulam South, Kochi, Kerala 682016, India",Kerala,682016,0,0,0,22717,137919,3610,20000,7106,0,Ernakulam,Ernakulam,9.965396735,76.28713605,0,0,54.19988402,0,82.0361369,64.28528075
CALEX MARINE&INDUSTRIAL,"2nd Floor, Chirayath Building, Opp KUFOS UG Ladies Hostel, Vytila Aroor Bye Pass Road, Service Road West, NH 47, NH 66, Madavana, Panangad, Ernakulam, Kochi, Kerala 682506, India",Kerala,682506,0,0,0,5665,0,0,0,0,3151,Ernakulam,Ernakulam,9.90249192,76.31610951,0,3183.829304,3134.448619,3183.562532,3180.877279,3221.419939
CAPITAL PLYBOARDS,"3FW2+WGG, Ponjassery, Kerala 683547, India",Kerala,683547,0,0,0,1101930,193000,0,0,0,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,8073.15277,0,122.0072582,1393.686899,159.5098905
CHAITHANYA GRANITE&MARBLES,"Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,9300,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COASTAL SHIPPING LINKS INDIA P.LTD.,"Door No: G 2102, Jawaharlal Nehru International Stadium, Jawaharlal Nehru International Stadium, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,13660,0,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN DENTAL EQUIPMENTS,"67/977, North Park St Vincent Road, Kacheripadi Ernakulam, North, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,785,2022,0,3123,225,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CORAL EXPORTS,"NETTIPADAM ROAD, X78P+RV9, Mahatma Gandhi Rd, Valanjambalam, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,0,0,0,9438,332600,170925,89069,799258,1760963,Ernakulam,Ernakulam,9.965396735,76.28713605,0,1754578.497,1766762.319,1783369.663,1796153.436,1784709.255
DENWUD EXIM  INDIA,"Pulluvazhi, 683541, XV/642, Thombra Road, Rayamangalam, Kerala 683547, India",Kerala,683541,0,0,0,510,0,0,0,0,0,Kunnathunad,Ernakulam,10.0473711,76.52621409,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
INDUS TRADE LINKS,"Br:XLI/3842,Carmel Buildings, Banerji Rd, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,63000,0,60049,0,50000,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,38.74329259,0,16.72724155,0
JANITOR EXIM,"JANITOR EXIM, Bund road, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",Kerala,682028,0,0,0,224,0,0,0,0,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
JOEL RUBBER INDUSTRIES,"Mini Industrial Estate, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,10569,5660,0,2590,7630,9520,Aluva,Ernakulam,10.18281716,76.45845345,0,9578.149745,9570.487034,9563.418667,9484.713493,9543.101596
KARNIZ PACKS LLP,"Perinagala, P.O, Pallikkara, Kochi, Kerala 683565, India",Kerala,683565,0,0,0,8690,8690,2226,0,0,0,Kunnathunad,Ernakulam,10.0167491,76.41687552,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KERALA PLANTATIONS,"Kerala, India",Kerala,682002,0,0,0,226740,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,0,0,0,0
KHUSHI INTERGROUP,"Bus Stop, Thodaparambu, Pooppani Rd, Perumbavoor, Kerala 683543, India",Kerala,683543,0,0,0,284000,321155,0,50000,50000,0,Kunnathunad,Ernakulam,10.12285941,76.48358803,0,0,296.3214165,0,0,25.63292514
KUNNATHAN WOOD PRODUCTS,"Panichayam Rd, Odakkali, Kerala 683549, India",Kerala,683549,0,0,0,104500,283970,528440,1598908,2596196,1847940,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,1814454.896,1875885.142,1882776.47,1857564.749,1866189.676
LANDEX GREEN SOLUTIONS,"Building NO-41, 2371, Medical Centre Rd, Kochi, Chakkalakkal, Palarivattom, Ernakulam, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,1450,5443,0,0,0,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MADURA MERCERISERS INDIA P.LTD.,"Madurai, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,844,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MATHA TRADERS,"Canal Rd, near ST.James Church, Chambakkara, Poonithura, Maradu, Kochi, Kerala 682038, India",Kerala,682038,0,0,0,17420,44797,190210,52576,88941,150076,Ernakulam,Ernakulam,9.951825921,76.32976081,0,149332.0451,149811.7941,149824.0106,149792.9025,149267.7776
METRO TRADING SYNDICATE,"VII/594, Jews St, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,1064,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
POSEIDON FOOD CO.,"688/1, 2nd Floor, Kunjalu's Place, PT Usha Rd, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,0,0,0,19000,0,0,0,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PRECORE SOLUTIONS,"N, Meethiyans Tower, 4/361, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,0,0,0,27144,0,0,0,0,0,Kanayannur,Ernakulam,10.05754296,76.31917809,0,5.920816961,7.975534157,8.069322365,7.286311502,7.910320837
PREMIER ENGINEERING PRODUCTS,"Kyomtha Seminary Rd, Thrippunithura, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,10400,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SUPER GOLDEN FOODS,"Karukutty P.O,Angamaly,Cochin,Kerala-683576 (Near Sree Krishna Temple), Karukutty, Angamaly, Kerala 683576, India",Kerala,683576,0,0,0,4947,0,4777,0,7742,0,Aluva,Ernakulam,10.22989034,76.37638655,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SYMEGA FOOD INGREDIENTS,"Synthite Taste Park No. XI 312G, Pancode Near Kolenchery, Kochi, Aikaranad North, Kerala 682310, India",Kerala,682310,0,0,0,177483,854060,894458,1030545,1463539,1602252,Kunnathunad,Ernakulam,9.98790642,76.43015296,0,1599020.759,1601565.593,1614397.274,1572819.858,1553525.89
TALEM POWER SYSTEMS,"1428028, Kanjiramattom Thalayolaparambu Rd, Gama Junction, Kanjiramattom, Kerala 682315, India",Kerala,682315,0,0,0,27276,0,1600,0,0,0,Ernakulam,Ernakulam,9.858566191,76.40145339,0,5.920816961,7.975534157,8.069322365,7.286311502,7.910320837
TANYA SPICES,"Gujarati Rd, opp: Santhi Lal sweet house, Nalumadam, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,15695,32080,15760,0,0,30000,Kochi,Ernakulam,9.957255233,76.25402237,0,30140.06071,30059.93843,30094.44356,30093.11267,30132.92796
