Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
BLUE MOUNT RUBBERS,"44 C1 I.D PLOT, P.O, Poovanthuruthu, KOTTAYAM, Kerala 686012, India",Kerala,686012,0,0,0,0,0,0,0,78166,123730,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,123729.99999999904,123729.99999999968,123729.99999999958,123729.9999999984,123729.99999999956
ERNAKULAM ENGINEERS,"Ernakulam, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,740,290,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,289.99999999883653,289.99999999950603,289.99999999917725,289.99999999776696,289.99999999946056
JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India",Kerala,686104,0,0,0,0,0,0,0,5146,0,Changanacherry,Kottayam,9.458240202083331,76.55193638958333,0,0.0,9.012835550953119e-11,0.0,0.0,0.0
PERUMCHERIL RUBBERS,"DC Road, Poovanthuruthu, Kerala 686012, India",Kerala,686012,0,0,0,0,0,0,0,11730,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,9.373236512736044e-11,0.0,0.0,0.0
PLANTONORGANIC,"Mini Industrial Estate, Manarcadu, Kerala 686019, India",Kerala,686019,0,0,0,0,0,0,0,27284,0,Kottayam,Kottayam,9.592533289090907,76.58230555090908,0,0.0,1.0224645467713503e-10,0.0,0.0,0.0
RICHU GARMENTS,"VG6C+J4P, Illikkamukkada, Kerala 686610, India",Kerala,686610,0,0,0,0,0,0,0,273,0,Vaikom,Kottayam,9.827377122222222,76.49235217777778,0,0.0,8.746092858552119e-11,0.0,0.0,0.0
TAKE OFF SPORTS,"Pala - Marangattupilly - Kozha Road, [no name], Vellappadu, Pala, Kerala 686575, India",Kerala,686575,0,0,0,0,0,0,0,54,0,Meenachil,Kottayam,9.719589849206349,76.68607506666666,0,0.0,8.734105037982485e-11,0.0,0.0,0.0
VINGINISSERY SERVICE,"Venginissery, Paralam, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,5304,0,Kottayam,Kottayam,9.5485678,76.52231162222222,0,0.0,9.021484298213404e-11,0.0,0.0,0.0
AGASTHYA AYURVEDIC HOSPITAL,"HQ82+425, Ponkunnam, Kerala 686506, India",Kerala,686506,0,0,0,0,0,0,0,0,11455,Kanjirapally,Kottayam,9.550696192125985,76.70441742047244,0,11454.999999998854,11454.999999999516,11454.999999999209,11454.99999999782,11454.999999999474
CAPITEVO TRADING LLP,"12 /347 C, Chempu, Maravanthuruthu, Kerala 686608, India",Kerala,686608,0,0,0,0,0,0,0,0,1725,Vaikom,Kottayam,9.80238914861111,76.40246834027778,0,1724.9999999988386,1724.9999999995068,1724.999999999181,1724.9999999977738,1724.9999999994625
DELTA RUBBER FACTORY,"Paika Pinnakkanadu Road, Mallikassery, Kerala 686577, India",Kerala,686577,0,0,0,0,0,0,0,0,26000,Meenachil,Kottayam,9.640891316,76.737008176,0,25999.99999999888,25999.99999999953,25999.99999999925,25999.999999997894,25999.99999999949
EMAD EXPORTS,"21/ 433-A, First Floor, Aruvithura Crossway Road, Muhiyadheen, Ninar Juma Masjid, Complex, Causeway Junction, Thekkekara, Erattupetta, Kerala 686122, India",Kerala,686122,0,0,0,0,0,0,0,0,2148,Meenachil,Kottayam,9.686214525,76.777240075,0,2147.999999998839,2147.999999999507,2147.9999999991824,2147.999999997776,2147.999999999463
HI CARE GLOVES,"Ayyankanal Road Marangattupilly P.O, Elackad, Kerala 686635, India",Kerala,686635,0,0,0,0,0,0,0,0,14621,Meenachil,Kottayam,9.750672510714285,76.62233675714285,0,14620.999999998858,14620.999999999518,14620.999999999218,14620.999999997835,14620.99999999948
J.K.TRADING INTERNATIONAL,"Vadavathoor, Kerala 686010, India",Kerala,686010,0,0,0,0,0,0,0,0,1362,Kottayam,Kottayam,9.590680228,76.56449500800001,0,1361.999999998838,1361.9999999995066,1361.99999999918,1361.999999997772,1361.9999999994625
KERAL DHARA,"Kerala, India",Kerala,686012,0,0,0,0,0,0,0,0,4676,Kottayam,Kottayam,9.5485678,76.52231162222222,0,4675.999999998843,4675.99999999951,4675.99999999919,4675.999999997788,4675.999999999465
KUMARAKAM LAKE,"Kumarakom, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,0,210,Kottayam,Kottayam,9.5485678,76.52231162222222,0,209.99999999883616,209.99999999950543,209.9999999991767,209.9999999977664,209.99999999946087
KUMARAKOM TREASURE,"Kumarakom, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,0,1215,Kottayam,Kottayam,9.5485678,76.52231162222222,0,1214.9999999988377,1214.9999999995064,1214.9999999991794,1214.9999999977713,1214.999999999462
PLEASANT COFFEE WORKS,"MQMH+H43, Aruvithura, Erattupetta, Kerala 686122, India",Kerala,686122,0,0,0,0,0,0,0,0,19200,Meenachil,Kottayam,9.686214525,76.777240075,0,19199.999999998865,19199.999999999523,19199.999999999232,19199.999999997857,19199.99999999948
RADX FASHION,"PGQ8+XRM, Kuruppanthara, Kerala 686603, India",Kerala,686603,0,0,0,0,0,0,0,0,876,Vaikom,Kottayam,9.73685573,76.51328257200001,0,875.9999999988372,875.999999999506,875.9999999991786,875.9999999977697,875.9999999994617
SANTHOM ON LINE,"Santhome, Chennai, Tamil Nadu, India",Tamil Nadu,686012,0,0,0,0,0,0,0,0,2390,Kottayam,Kottayam,9.5485678,76.52231162222222,0,2389.9999999988395,2389.9999999995075,2389.999999999183,2389.999999997777,2389.999999999463
TRAVANCORE TRADES AND SERVICES,"FGP9+XXM, Thuruthy, Kerala 686535, India",Kerala,686535,0,0,0,0,0,0,0,0,4782,Changanassery,Kottayam,9.479609457894735,76.52609346315789,0,4781.999999998843,4781.99999999951,4781.999999999191,4781.999999997789,4781.999999999465
V. PUBLISHERS,"V Publishers, Sreenivasa Iyer Rd, Puthiya Thrikovil Residents Association, Kottayam, Kerala 686001, India",Kerala,686001,0,0,0,0,0,0,0,0,795,Kottayam,Kottayam,9.590939220930233,76.52573586744185,0,794.9999999988371,794.999999999506,794.9999999991784,794.9999999977692,794.9999999994615
WAYANAD ORGANIC RESEARCH P LTD,"Wayanad, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,0,401,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,400.9999999988365,400.9999999995056,400.9999999991772,400.9999999977673,400.9999999994611
