Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
MALAYALAM EXPORTS,"South Vellarappilly P O, Aluva, Thekkumbhagom, Kerala 683580, India",Kerala,683580,92456,161657,195178,396619,606407,522340,713840,435310,478272,Aluva,Ernakulam,10.13932176,76.40794164,0,478272,478272,478272,478272,478272
MAMPILLY PLYWOOD INDUSTRIES,"Mudickal Perumbavoor, Ernakulam, Marampally, Kerala 683547, India",Kerala,683547,233080,828362,809549,1277658,3719765,4195315,9549247,13545083,11048802,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,11048802,11048802,11048802,11048802,11048802
MATHEWSONS FOOD SPECIALITIES(P)LTD.,"B-32 KINFRA Industries Park, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,478285,515889,607347,309455,508459,461226,472197,505783,663694,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,663694,663694,663694,663694,663694
MAYITHARA HOME DECOR P.LTD.,"Mayithara, Cherthala, Kerala, India",Kerala,682002,1279644,1286486,1355916,1105605,962039,936035,1172740,699569,729533,Kochi,Ernakulam,9.957255233,76.25402237,0,729533,729533,729533,729533,729533
MEMADATHIL EXPORTERS ,"2M5F+H2J, pulinthanam east-cheempara-mavudy Rd, Pothanicad, Kerala 686671, India",Kerala,686671,29914,116263,77303,103596,141954,326226,177608,219445,289287,Kothamangalam,Ernakulam,10.0079791,76.69387781,0,289287,289287,289287,289287,289287
METAL LAND INDUSTRIES,"2C5X+758, Engineering College Road, Kadayirippu, Kerala 682311, India",Kerala,682311,38599,45326,63251,33566,37190,30860,24962,9200,6384,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,6384,6384,6384,6384,6384
METRO PACKAGING,"KINFRA Rd, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,513,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,0,8.68E-11,0,0,0
MEZHUKATTIL MILLS,"Oil Mill Road, Behind S&S Supermarket, SH 16 Erumathala P O, Chunangamveli Aluva, Aramanakkunnu, Edathala, Kochi, Kerala 683112, India",Kerala,683112,48258,706718,331919,677943,976934,802426,739899,852507,975018,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,975018,975018,975018,975018,975018
MOBIL AB GLUE WORLD,"ENKE Chambers, Gopala Prabhu Rd, Near MG Road, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,116,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,8.72E-11,0,0,0
MONARCH AGENCIES,"Tristen tower, Market Rd, Kombara, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,12894,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,7.48E-11,0,0,0
MRT ORGANIC GREEN PRUDCTS,"Azizi Junction, MRT House, Social Welfare Technical School Rd, Aluva, Kerala 683101, India",Kerala,683101,29843,20749,12360,1971,3854,3238,1740,2278,3147,Aluva,Ernakulam,10.09568078,76.36233782,0,3147,3147,3147,3147,3147
NAMBIYATTUKUDY AGRO INDUSTRIES,"Koovappady, Koodalapad, Perumbavoor, Koovappady, Kerala 683544, India",Kerala,683544,605800,484526,537040,432000,69000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,6.03E-10,1.63E-10,1.41E-10,0,0
NAMBIYATTUKUDY MODERN RICE MILL,"Pavizham Building, Koovappady, Kerala 683544, India",Kerala,683544,121090,70750,159220,113200,21000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,0,1.18E-10,0,0,0
NAVAB P.A.,"40/4607C, Basin Rd, Market, Kochi, Kerala 682035, India",Kerala,682035,109690,13263,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,0,0,0,0
NAVEEN EXIM TRADE ASSOCIATES,"NAVEEN EXIM TRADE ASSOCIATES, 18/1082-D, Manayil, E.S.I ROAD, E.S.I. Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,6072,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,0,8.14E-11,0,0,0
NEDSPICE PROCESSING INDIA PVT LTD,"12/597, Jawahar Rd, Koovapadam, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,2587186,1958329,2733357,2667153,2908113,3173146,3056842,3055216,3052674,Kochi,Ernakulam,9.957255233,76.25402237,0,3052674,3052674,3052674,3052674,3052674
NEW CASTLE GALLERY,"CC 6/704, Bazaar Rd, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,240,290,1570,95,350,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,9.08E-11,0,0,0
NILAMEL EXPORTS,"Nilamel, Kerala, India",Kerala,682024,486571,371211,422895,386440,437290,453558,627190,387335,453293,Ernakulam,Ernakulam,10.01888763,76.3025345,0,453293,453293,453293,453293,453293
ORIENTAL ANTIQURITE TAPISH,"X745+PW4, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,50,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.73E-11,0,0,0
OVERSEAS TIMBERS,"29Q4+XG6, Kangarappady, Kochi, Kerala 682021, India",Kerala,682021,27941,79517,21251,89745,84330,121844,166318,58108,60060,Ernakulam,Ernakulam,10.02923377,76.33530454,0,60060,60060,60060,60060,60060
PARACKAL AGRO MILLS,"4CXG+Q99, Kanjoor, Kerala 683575, India",Kerala,683575,147140,49000,50000,97000,0,49000,0,72000,122200,Aluva,Ernakulam,10.13899475,76.43064242,0,122200,122200,122200,122200,122200
PARAVOOR ENGINEERS,"N.H 17, Peruvaram Rd, near KALLARAKKAL TEMPLE, North Paravur, Kerala 683513, India",Kerala,683513,1000,7181,0,0,0,0,200,320,6754,Paravur,Ernakulam,10.13428537,76.23096863,0,6754,6754,6754,6754,6754
PENTA MAS SERVICES LLP,"W9RF+FRJ, Thiruvankulam - Chottanikkara Rd, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",Kerala,682305,962,628,0,0,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,0,8.63E-11,0,0,0
PRASAN SOLUTIONS (INDIA)P.LTD.,"Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,400,12339,0,0,0,0,112,382,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,0,8.57E-11,0,0,0
PRIMUS GLOVES P.LTD.,"Plot No. 14 A, Cochin Special Economic Zone, Kakkanad, Thrikkakara, Vazhakkala, Kochi, Kakkanad, Kerala 680037, India",Kerala,680037,383626,294687,279734,393581,387094,270718,336364,534680,406264,Kakkanad,Ernakulam,10.0227055,76.3406328,0,406264,406264,406264,406264,406264
PROFAND VAYALAT MARINE EXPORTS,"23/1804, Binny Rd, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,9303787,9992181,10554448,7148675,7058930,7474790,8600290,10819126,9718780,Kochi,Ernakulam,9.917652552,76.27326456,0,9718780,9718780,9718780,9718780,9718780
PYARY PRODUCTS,"X83H+P32, SH15, Chambakkara, Upasana Nagar, Vyttila, Kochi, Kerala 682304, India",Kerala,682304,1122985,1793551,1477714,1280539,1670333,2258010,2123543,2601689,3299330,Ernakulam,Ernakulam,9.938877707,76.32558968,0,3299330,3299330,3299330,3299330,3299330
RABITHA EXPORTS,"VI/35, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,52594,22906,0,20130,3543,58675,105514,79683,35298,Kochi,Ernakulam,9.957255233,76.25402237,0,35298,35298,35298,35298,35298
RAMLA MATCH WORKS,"4F2Q+7GR, Vattakattupady, Perumbavoor, Kerala 683542, India",Kerala,683542,132998,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,0,0,0,0,0
ROOSTER TRADERS,"39PM+XQ2, Sanjo Gardens, Kulakkad, Kerala 683112, India",Kerala,683112,901,0,0,0,0,266,0,1470,0,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,0,8.70E-11,0,0,0
RUBEK BALLOONS P.LTD.,"Airapuram, Kerala 683556, India",Kerala,683556,14944,12876,15159,9551,370,0,0,314,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,0,9.06E-11,0,0,0
S.H.MARINE EXIM,"W74W+75F, Aroor Thoppumpady Rd, NH 47, Bakery, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,1567621,1905730,3369463,3622660,1799020,2346509,2282224,1802456,1028350,Kochi,Ernakulam,9.9107678,76.29057866,0,1028350,1028350,1028350,1028350,1028350
S.L.S.EXPORTS P.LTD.,"22/1377, Old NH, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,3276789,3764611,2787369,3324070,2813071,2052069,2663800,3156584,3384672,Kochi,Ernakulam,9.9107678,76.29057866,0,3384672,3384672,3384672,3384672,3384672
S.S.METALS,"Sai Buildings, Convent Road, T.D. Road, Convent Junction, Near Laboratory Junction, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,8800,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,0,7.88E-11,0,0,0
SAFERA FOOD INTERNATIONAL,"V7P6+FFH, SH66, Cheriakadavu, Kannamaly, Chellanam, Kochi, Kerala 682008, India",Kerala,682008,1313123,1992971,1859392,1770897,1482300,1281479,2658913,2808754,2115464,Kochi,Ernakulam,9.869597658,76.26596289,0,2115464,2115464,2115464,2115464,2115464
SAIT EXIM CO.,"Vikas Rd, Karuvelipady, Thoppumpady, Kochi, Kerala 682002, India",Kerala,682002,558350,85601,165202,54000,0,0,224641,372830,483790,Kochi,Ernakulam,9.957255233,76.25402237,0,483790,483790,483790,483790,483790
SALFA CHEMICALS,"Binanipuram, Edayar, Dubai, Kerala 683502, India",Kerala,683502,315000,415500,618000,578169,692600,456335,716700,182300,413600,Paravur,Ernakulam,10.08769256,76.30506273,0,413600,413600,413600,413600,413600
SAMRAT MIDDLE EAST EXPORTS P. LTD.,"W7M8+3R3, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,92036,328693,441864,492500,0,0,0,0,0,Kochi,Ernakulam,9.940253061,76.25960161,0,3.20E-10,2.03E-10,0,0,0
SARASWATHI METAL WORKS,"Pallichal Rd, parry junction, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,1024,703,985,231,1485,10026,29747,22426,12208,Kochi,Ernakulam,9.940253061,76.25960161,0,12208,12208,12208,12208,12208
SEPACK INDIA PVT LTD,"XII/293, Off, Chithrappuzha-Ponjassery Rd, Kizhakkambalam, Ernakulam, Kerala 683562, India",Kerala,683562,5618,1597,5313,19577,16093,16944,34502,14031,17718,Aluva,Ernakulam,10.03416477,76.42900358,0,17718,17718,17718,17718,17718
SHARON INSUL INDIA LTD.,"Kakkanad, 7/838(B, Seaport - Airport Rd, Vidya Nagar Colony, Thrikkakara, Kochi, Kerala 682021, India",Kerala,682021,560,0,0,0,273,231,0,0,107,Ernakulam,Ernakulam,10.02923377,76.33530454,0,107,107,107,107,107
SHERATONE ANTIQARTS,"Door number VI, 26, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,1725,125,670,400,0,300,0,1000,450,Kochi,Ernakulam,9.957255233,76.25402237,0,450,450,450,450,450
SHERTALLAI COIR MATS & MATTING CO.,"Cherthala, Kerala, India",Kerala,682024,5910,4793,2465,1184,2013,1125,2077,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,8.03E-11,0,0,0
SIPCO CURIO,"6/207, AB Salem Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,100,0,0,40,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.71E-11,0,0,0
SMARTO PRODUCTS,"Perumanoor P.K.Road, Chacola Colony, Thevara, Kochi, Kerala 682015, India",Kerala,682015,4028,2649,9142,2902,0,0,438,0,0,Ernakulam,Ernakulam,9.948697108,76.29266132,0,0,1.01E-10,0,0,0
SOUTHERN CARBON AND CHEMICALS,"Vyloppilly Ln, Azad Road, Kaloor, Ernakulam, Kerala 682017, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,100116,68200,367700,10000,70000,73200,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,4.23E-10,1.04E-09,2.50E-10,0,0
SPECTRA ORGANICS,"1572, S Thamaraparambu Rd, Thamaraparambu, Fort Kochi, Kochi, Kerala 682001, India",Kerala,682001,825,2483,0,0,0,0,0,0,0,Kochi,Ernakulam,9.961975513,76.24336774,0,0,8.62E-11,0,0,0
SREE SAKTHI PAPER MILLS,"X78M+P3P, Paliyam Rd, Pallimukku, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,318145,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.965396735,76.28713605,0,0,0,0,0,0
SUITMAN GARMENTS,"383G+HXF, Kairali Nagar, South Kalamassery, HMT Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,750,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.04558227,76.34736526,0,0,8.66E-11,0,0,0
SUNRICE TRADERS,"Pandit Karuppan Rd, Mattummal Junction, Mattummal, Thevara, Kochi, Kerala 682013, India",Kerala,682013,24000,24000,121189,165500,106901,249922,193506,149773,145551,Ernakulam,Ernakulam,9.939321175,76.29993071,0,145551,145551,145551,145551,145551
SUPERIOR MAT HOUSE,"5FF3+V99, Mekalady, Kalady, Kerala 683574, India",Kerala,683574,172,0,0,0,0,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,0,8.71E-11,0,0,0
SYDA POLYLAMINATES,"3rd Floor, Syda Building,Kochi, Kaloor - Kadavanthara Rd, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,1280,0,0,141,0,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,8.58E-11,0,0,0
T.V.J MARKETING,"FIRST FLOOR, TVJ ESTATE, 1516E NHG LANE, LPS Rd, Ponnurunni, Vyttila, Kochi, Kerala 682019, India",Kerala,682019,712,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,0,8.66E-11,0,0,0
TAG CHEMICALS INDIA PVT LTD.,"Kinfra Biotechnology And Industrial Zone, Medical College - NAD Road, HMT Colony, North Kalamassery, Kalamassery, Kalamassery, Kochi, Kochi, Kerala 683503, India",Kerala,683503,9045,6983,30542,13025,44829,25315,27410,18390,14304,Kanayannur,Ernakulam,10.05828796,76.33715315,0,14304,14304,14304,14304,14304
TAJ PLYWOODS,"3GHV+626, Methala, Rayamangalam, Kerala 683545, India",Kerala,683545,129880,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,0,0,0,0,0
TEA BREAK INTERNATIONAL,"X759+6R8, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,3710,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,8.37E-11,0,0,0
TECHNOFLEX RUBBER PRODUCTS,"59RJ+3WP, Unnamed Road, Angamaly, Kerala 683572, India",Kerala,683572,131407,182779,427479,190173,340529,522543,379317,626531,598547,Paravur,Ernakulam,10.19338331,76.38335939,0,598547,598547,598547,598547,598547
TRANQUIL CASTLES HOTELS & RESPORTS,"2nd Floor, Cherupushpam Building, Near ICICI Bank, Opp M. G. Road, Shipyard Quarters Road, Cheriyakadavanthra, Atlantis, Ravipuram, Panampilly Nagar, Kochi, Kerala 682015, India",Kerala,682015,425,0,450,0,920,1385,3494,3420,2270,Ernakulam,Ernakulam,9.948697108,76.29266132,0,2270,2270,2270,2270,2270
UNITED NILGIRIS TEA ESTATE CO. LTD.,"Nilgiris, Tamil Nadu, India",Tamil Nadu,682024,1586992,1522188,1505972,1675317,789478,319758,894032,1711008,941099,Ernakulam,Ernakulam,10.01888763,76.3025345,0,941099,941099,941099,941099,941099
UNIVERSAL OLEORESINS,"VIII/946 Navaratna House Jawahar Road, Pandikudi Rd, Pandikudy, Shanthi Nagar Housing Colony, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,73404,41335,51732,87706,108687,124535,131198,155537,165229,Kochi,Ernakulam,9.957255233,76.25402237,0,165229,165229,165229,165229,165229
VESTA ENGINEERS,"5/124-B,Erumathala P.O, Nalamile, Edathala, Aluva, Kerala 683112, India",Kerala,683112,6350,9140,35081,6240,15868,6070,7050,18100,16806,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,16806,16806,16806,16806,16806
VETTOOR POLYMERS,"Vettoor-cherunniyoor, Kerala, India",Kerala,682024,340849,291821,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,0,0,0,4.16E-10
VIMALA WELFARE CENTRE,"41/2797, Chittoor Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,279,80,352,0,195,0,0,2873,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,8.94E-11,0,0,0
WFB BAIRD & CO.(INDIA)P.LTD.,"Plot 45/25, MLA Rd, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",Kerala,682037,398338,428133,436444,415314,324753,116034,140177,189853,246177,Ernakulam,Ernakulam,9.997384706,76.34072476,0,246177,246177,246177,246177,246177
ZEBA LAB FURNITURE,"Kinfra Park Kakkanad, Infopark Campus, Kochi, Kakkanad, Kerala 682042, India",Kerala,682042,76875,169975,169748,164344,118944,99585,121395,153467,98304,Kanayannur,Ernakulam,10.00990548,76.36255973,0,98304,98304,98304,98304,98304
ZEHRA TRADING CO.,"Zehra Trading Co, Jew Town Road, Kappalandimukku, Mattancherry, Kochi, Kerala, Marakkadavu, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,46640,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,4.22E-11,0,0,0
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",Tamil Nadu,682002,0,56978,8520,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.04E-10,0,0,2.48E-12
AARSHAVEDA WELLNESS PVT LTD,"IX/338, Bank Rd, Aluva, Kochi, Aluva, Kerala 683101, India",Kerala,683101,0,431,0,2008,0,1958,4958,3182,2811,Aluva,Ernakulam,10.09568078,76.36233782,0,2811,2811,2811,2811,2811
AEITS INTERNATIONAL,"VI/1017/22,47,EZHAVA SAMAJAM SHOPPING COMPLEX, North Paravur, Kerala 683513, India",Kerala,683513,0,500,0,0,0,0,0,0,0,Paravur,Ernakulam,10.13428537,76.23096863,0,0,8.73E-11,0,0,0
BESTPAK INDUSTRIES,"Nadakadavu Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,9050,0,0,32300,4900,8750,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,0,4.52E-11,0,0,0
BHAVANI AUTO DISTRIBUTORS,"X7MW+PM5, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,22028,0,0,0,0,2299,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,8.26E-11,0,0,0
CEE JEE LUBRICANTS,"Edayar, Aluva, Kerala 683502, India",Kerala,683502,0,29576,6897,0,0,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,0,1.03E-10,0,0,0
COCHIN SCIENTIFIC,"SAYED MOHAMED COMPLEX, 41/711A, C P Ummer Rd, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,0,2476,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,8.70E-11,0,0,0
DAWA BOOKS,"Salafi Masjid Cultural Complex, Service Rd, NH Bye Pass, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,3030,0,3640,0,600,2000,2457,1636,Ernakulam,Ernakulam,9.96996996,76.31541059,0,1636,1636,1636,1636,1636
ECO GRINZ TRADING PVT LTD,"Door No 42, Ayyappan Kovil, 869, Chittoor Rd, Cemetery Junction, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,233100,51800,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,2.01E-10,0,0,2.15E-10
ENCILS GLOBAL BEVERAGES,"Ex. Carrit Moran building 2nd floor Near Ernakulam wharf main gate, AG Milne Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,1050,96010,85363,96722,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,6.84E-11,0,0,0
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,"Ernakulam, Kerala, India",Kerala,682002,0,6205,1597,0,0,0,300,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,9.06E-11,0,0,0
EVERFRESH EXPORTS,"1st Floor, Bank Junction, St. George Complex, Angamaly, Kerala 683572, India",Kerala,683572,0,325,2815,2551,835,3156,1168,48325,3671,Paravur,Ernakulam,10.19338331,76.38335939,0,3671,3671,3671,3671,3671
FLOOR TUFT INTERNATIONAL,"RCQ9+3VJ, Keecheri, Kerala 682315, India",Kerala,682315,0,126795,52903,0,0,0,0,0,0,Ernakulam,Ernakulam,9.858566191,76.40145339,0,0,2.16E-10,0,0,4.37E-11
GREENDAY EXPORTS AND FARMS PVT LTD,"41/2846, C2, 41, St Vincent Rd, Ernakulam North, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,25600,67329,32701,11114,14750,27144,22590,59208,Ernakulam,Ernakulam,9.991596464,76.28133009,0,59208,59208,59208,59208,59208
GREENLAND PARTICLE BOARD P.LTD.,"#XIX/4, A12, Kareyeli Vallam Road, Vallom, Perumbavoor, Kerala 683542, India",Kerala,683542,0,865883,395180,34960,0,53000,54162,44825,55460,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,55460,55460,55460,55460,55460
HAILEYBURIA TEA ESTATES LTD.,"Saraf House, Marar Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,500,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,8.73E-11,0,0,0
HAOMA HEALTH CARE PVT LTD,"Door No: 7165/32/817A, Ward 42, Garden Spring, South of Pipeline Jn, P.O, Erna, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,4500,0,74378,121728,0,10480,0,2825,Ernakulam,Ernakulam,10.00037267,76.30783643,0,2825,2825,2825,2825,2825
HAYAN EXPORTERS,"X78X+XRC, Kadavanthra Junction, Elamkulam, Kochi, Kerala 682020, India",Kerala,682020,0,5109,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,0,8.67E-11,0,0,0
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,"udayamperoor, Kochupally, Udayamperoor, Thrippunithura, Ernakulam, Manakunnam, Kerala 682307, India",Kerala,682307,0,1186,0,0,2205,0,0,0,0,Kanayannur,Ernakulam,9.881252418,76.37517343,0,0,8.52E-11,0,0,0
KANNIKKAT TECHNOCRAFT,"Near private Bus stand , P.M State Highway, Muvattupuzha, XHHP+WC5, Kizhakkekara, Ernakulam, Muvattupuzha, Kerala 686661, India",Kerala,686661,0,100000,60000,84800,85930,200200,203430,2120,21200,Muvattupuzha,Ernakulam,9.979858823,76.58176287,0,21200,21200,21200,21200,21200
KENRICH OVERSEAS TRADING COMPANY,"Door No. 1, 1st Floor, Kanthy Arcade, Kottankavu - Arakkakadavu Rd, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",Kerala,682028,0,3565,0,2592,7128,210,4395,63408,107335,Ernakulam,Ernakulam,9.99670085,76.32102778,0,107335,107335,107335,107335,107335
KERALA KERAKARSHAKA FEDERATION LTD.,"Kerala, India",Kerala,682002,0,13200,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.58E-11,0,0,0
KOTTACKAL AYURVEDIC TRADING COMPANY,"Kottakkal, Kerala, India",Kerala,682024,0,9200,7052,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,1.05E-10,0,0,0
KOTTAKAL EXPORTS,"Kottakkal, Kerala, India",Kerala,682002,0,4500,0,0,2424,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.47E-11,0,0,0
LEENS EXPORTS,"6/92, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,275,6400,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.05E-10,0,0,0
M.O.PHILIPS INDUSTRIES,"38P4+R2F, Binanipuram, Edayar, Kochi, Kerala 683502, India",Kerala,683502,0,10350,5060,5255,0,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,0,8.80E-11,0,0,0
MAITHRI ADVERTISING WORKS P.LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,380,460,0,0,48612,27848,12097,22150,Ernakulam,Ernakulam,9.968617363,76.30114695,0,22150,22150,22150,22150,22150
MALAMPUZHA STEELS P.LTD.,"Malampuzha-I, Kerala, India",Kerala,682002,0,495,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.73E-11,0,0,0
METRO PLY AND BOARDS,"3HX6+XQJ, Asamannoor - Panichayam - Kottavathil Rd, Panichayam, Asamannoor, Kerala 683549, India",Kerala,683549,0,52300,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,0,8.15E-11,0,0,8.48E-12
MR.LIGHT TECHNOLOGY,"40 / 2064-A, Mr. Light Tower Thozhuthinkal lane Anjumana Temple Road, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,7393,0,9975,78,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,6.39E-11,0,0,0
PKM FINE FOODS&SPICES P.LTD.,"XF9C+F5W, Aikaranad South, Kerala 682311, India",Kerala,682311,0,7466,4357,31888,38116,40774,45804,53912,41180,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,41180,41180,41180,41180,41180
ROYAL RUBBERS,"22/327,IDA,Angamaly South.P.O, CK Colony, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,21000,69000,80550,95200,90400,8150,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,0,0,0,0,0
SANTRO WOOD PRODUCTS,"3HX5+7HG, Odakkali Nedungapra Krariyely Rd, Odakkali, Kerala 683549, India",Kerala,683549,0,25100,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,0,8.45E-11,0,0,0
ST.FRANCIS PRESS,"St Benedict Rd, Near North Railway Station, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,1737,2291,1500,2221,1840,517,0,470,Ernakulam,Ernakulam,9.991596464,76.28133009,0,470,470,470,470,470
ST.MARYS MOTORS,"Mini Muthoottu Tech Tower, opposite Gokulam Park Inn Hotel, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,163,0,0,0,914,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,8.66E-11,0,0,0
